       nan        nan        nan        nan        nan        nan        nan        nan        nan 29032.71200        nan        nan        nan        nan        nan        nan        nan        nan 29029.86050 28987.02500        nan        nan        nan        nan        nan        nan        nan
29035.78000        nan        nan 29070.69350        nan        nan        nan        nan        nan 29032.92850 28990.09300        nan 29067.84200 29025.00650        nan        nan        nan        nan 29027.22300 28984.03850 28948.26250 29062.13650 29018.95200 28983.17600        nan        nan        nan
29039.07350 28996.23800        nan 29074.50500 29031.66950        nan 29103.72650 29060.89100        nan 29033.36800 28990.18350 28954.40750 29068.79950 29025.61500 28989.83900 29098.02100 29054.83650 29019.06050 29024.80200 28981.09400 28944.40950 29060.23350 29016.52550 28979.84100 29089.45500 29045.74700 29009.06250
29042.60550 28999.42100 28963.64500 29078.81700 29035.63250 28999.85650 29109.38050 29066.19600 29030.42000 29034.03950 28990.33150 28953.64700 29070.25100 29026.54300 28989.85850 29100.81450 29057.10650 29020.42200 29022.60550 28978.19900 28940.34400 29058.81700 29014.41050 28976.55550 29089.38050 29044.97400 29007.11900
29046.39100 29002.68300 28965.99850 29083.63950 29039.93150 29003.24700 29115.88800 29072.18000 29035.49550 29034.95700 28990.55050 28952.69550 29072.20550 29027.79900 28989.94400 29104.45400 29060.04750 29022.19250 29020.64400 28975.36650 28936.10850 29057.89250 29012.61500 28973.35700 29090.14100 29044.86350 29005.60550
29050.44800 29006.04150 28968.18650 29088.98200 29044.57550 29006.72050 29123.19850 29078.79200 29040.93700 29036.13500 28990.85750 28951.59950 29074.66900 29029.39150 28990.13350 29108.88550 29063.60800 29024.35000 29018.93200 28972.61500 28931.74900 29057.46600 29011.14900 28970.28300 29091.68250 29045.36550 29004.49950
29054.79200 29009.51450 28970.25650 29094.84650 29049.56900 29010.31100 29131.25700 29085.97950 29046.72150 29037.58900 28991.27200 28950.40600 29077.64350 29031.32650 28990.46050 29114.05400 29067.73700 29026.87100 29017.48300 28969.96400 28927.31500 29057.53750 29010.01850 28967.36950 29093.94800 29046.42900 29003.78000
29059.43950 29013.12250 28972.25650 29101.22900 29054.91200 29014.04600 29140.01450 29093.69750 29052.83150 29039.33350 28991.81450 28949.16550 29081.12300 29033.60400 28990.95500 29119.90850 29072.38950 29029.74050 29016.31200 28967.43600 28922.85250 29058.10150 29009.22550 28964.64200 29096.88700 29048.01100 29003.42750
29064.40100 29016.88200 28974.23300 29108.11900 29060.60000 29017.95100 29149.42450 29101.90550 29059.25650 29041.37950 28992.50350 28947.92000 29085.09750 29036.22150 28991.63800 29126.40300 29077.52700 29032.94350 29015.43050 28965.05200 28918.40550 29059.14850 29008.77000 28962.12350 29100.45400 29050.07550 29003.42900
29069.68750 29020.81150 28976.22800 29115.50550 29066.62950 29022.04600 29159.44550 29110.56950 29065.98600 29043.73850 28993.36000 28946.71350 29089.55650 29039.17800 28992.53150 29133.49650 29083.11800 29036.47150 29014.84850 28962.83400 28914.01450 29060.66650 29008.65200 28959.83250 29104.60650 29052.59200 29003.77250
29075.30550 29024.92700 28978.28050 29123.37400 29072.99550 29026.34900 29170.04100 29119.66250 29073.01600 29046.41550 28994.40100 28945.58150 29094.48400 29042.46950 28993.65000 29141.15100 29089.13650 29040.31700 29014.57450 28960.79800 28909.71500 29062.64300 29008.86650 28957.78350 29109.31000 29055.53350 29004.45050
29081.25950 29029.24500 28980.42550 29131.70700 29079.69250 29030.87300 29181.17750 29129.16300 29080.34350 29049.41850 28995.64200 28944.55900 29099.86600 29046.08950 28995.00650 29149.33650 29095.56000 29044.47700 29014.61550 28958.96450 28905.53750 29065.06300 29009.41200 28955.98500 29114.53350 29058.88250 29005.45550
29087.55250 29033.77600 28982.69300 29140.49150 29086.71500 29035.63200 29192.82600 29139.04950 29087.96650 29052.74950 28997.09850 28943.67150 29105.68850 29050.03750 28996.61050 29158.02300 29102.37200 29048.94500 29014.97600 28957.34750 28901.51000 29067.91500 29010.28650 28954.44900 29120.24950 29062.62100 29006.78350
29094.18450 29038.53350 28985.10650 29149.71100 29094.06000 29040.63300 29204.96150 29149.31050 29095.88350 29056.41100 28998.78250 28942.94500 29111.93750 29054.30900 28998.47150 29167.18800 29109.55950 29053.72200 29015.65900 28955.95950 28897.65350 29071.18550 29011.48600 28953.18000 29126.43600 29066.73650 29008.43050
29101.15500 29043.52650 28987.68900 29159.35200 29101.72350 29045.88600 29217.56100 29159.93250 29104.09500 29060.40300 29000.70350 28942.39750 29118.60000 29058.90050 29000.59450 29176.80900 29117.10950 29058.80350 29016.66450 28954.81100 28893.98650 29074.86150 29013.00800 28952.18350 29133.07050 29071.21700 29010.39250
29108.46450 29048.76500 28990.45900 29169.40150 29109.70200 29051.39600 29230.60350 29170.90400 29112.59800 29064.72600 29002.87250 28942.04800 29125.66300 29063.80950 29002.98500 29186.86500 29125.01150 29064.18700 29017.99600 28953.91350 28890.52750 29078.93300 29014.85050 28951.46450 29140.13500 29076.05250 29012.66650
29116.10800 29054.25450 28993.43000 29179.84650 29117.99300 29057.16850 29244.07250 29182.21900 29121.39450 29069.37800 29005.29550 28941.90950 29133.11650 29069.03400 29005.64800 29197.34250 29133.26000 29069.87400 29019.65100 28953.27300 28887.28850 29083.38950 29017.01150 28951.02700 29147.61550 29081.23750 29015.25300
29124.08450 29060.00200 28996.61600 29190.67650 29126.59400 29063.20800 29257.95150 29193.86900 29130.48300 29074.35750 29007.97950 28941.99500 29140.94950 29074.57150 29008.58700 29208.22450 29141.84650 29075.86200 29021.63000 28952.89650 28884.28050 29088.22200 29019.48850 28950.87250 29155.49700 29086.76350 29018.14750
29132.39050 29066.01250 29000.02800 29201.88050 29135.50250 29069.51800 29272.22500 29205.84700 29139.86250 29079.66300 29010.92950 28942.31350 29149.15300 29080.41950 29011.80350 29219.49750 29150.76400 29082.14800 29023.93200 28952.78900 28881.51350 29093.42200 29022.27900 28951.00350 29163.76650 29092.62350 29021.34800
29141.02300 29072.28950 29003.67350 29213.44900 29144.71550 29076.09950 29286.88150 29218.14800 29149.53200 29085.29200 29014.14900 28942.87350 29157.71800 29086.57500 29015.29950 29231.15050 29160.00750 29088.73200 29026.55400 28952.95500 28878.99450 29098.98000 29025.38100 28951.42050 29172.41250 29098.81350 29024.85300
29149.97950 29078.83650 29007.56100 29225.37400 29154.23100 29082.95550 29301.90950 29230.76650 29159.49100 29091.24150 29017.64250 28943.68200 29166.63600 29093.03700 29019.07650 29243.17150 29169.57250 29095.61200 29029.49650 28953.39800 28876.73100 29104.89100 29028.79250 28952.12550 29181.42650 29105.32800 29028.66100
29159.25550 29085.65650 29011.69600 29237.64550 29164.04650 29090.08600 29317.29700 29243.69800 29169.73750 29097.51050 29021.41200 28944.74500 29175.90050 29099.80200 29023.13500 29255.55200 29179.45350 29102.78650 29032.75700 28954.12100 28874.72800 29111.14700 29032.51100 28953.11800 29190.79850 29112.16250 29032.76950
29168.84850 29092.75000 29016.08300 29250.25850 29174.16000 29097.49300 29333.03550 29256.93700 29180.27000 29104.09500 29025.45900 28946.06600 29185.50500 29106.86900 29027.47600 29268.28200 29189.64600 29110.25300 29036.33150 28955.12500 28872.98900 29117.74150 29036.53500 28954.39900 29200.51850 29119.31200 29037.17600
29178.75450 29100.11850 29020.72550 29263.20450 29184.56850 29105.17550 29349.11650 29270.48050 29191.08750 29110.99100 29029.78450 28947.64850 29195.44100 29114.23450 29032.09850 29281.35300 29200.14650 29118.01050 29040.21900 28956.41150 28871.51700 29124.66900 29040.86150 28955.96700 29210.58100 29126.77350 29041.87900
29188.96900 29107.76250 29025.62650 29276.47600 29195.26950 29113.13350 29365.53000 29284.32350 29202.18750 29118.19700 29034.38950 28949.49500 29205.70400 29121.89650 29037.00200 29294.75800 29210.95050 29126.05600 29044.41550 28957.98050 28870.31500 29131.92250 29045.48750 28957.82200 29220.97650 29134.54150 29046.87600
