       nan        nan        nan        nan        nan        nan        nan        nan        nan  389.26557        nan        nan        nan        nan        nan        nan        nan        nan  389.30828  389.95734        nan        nan        nan        nan        nan        nan        nan
 389.21786        nan        nan  388.66167        nan        nan        nan        nan        nan  389.26057  389.90946        nan  388.70425  389.35129        nan        nan        nan        nan  389.34604  390.00044  390.54523  388.78948  389.44200  389.98523        nan        nan        nan
 389.16505  389.81362        nan  388.60118  389.24788        nan  388.13645  388.78160        nan  389.25048  389.90455  390.44908  388.68637  389.33855  389.88149  388.22143  388.87205  389.41369  389.37881  390.04112  390.59955  388.81433  389.47472  390.03153  388.34908  389.00789  389.56336
 389.10695  389.76054  390.30466  388.53150  389.18315  389.72566  388.04682  388.69685  389.23801  389.23519  389.89700  390.45502  388.65936  389.31921  389.87558  388.17436  388.83257  389.38755  389.40649  390.07931  390.65526  388.83015  389.50098  390.07522  388.34473  389.01388  389.58669
 389.04333  389.70450  390.26196  388.45244  389.11160  389.66737  387.94266  388.60009  389.15440  389.21447  389.88662  390.46200  388.62306  389.29317  389.86680  388.11283  388.78118  389.35331  389.42889  390.11477  390.71175  388.83683  389.52063  390.11578  388.32604  389.00804  389.60163
 388.97397  389.64529  390.21996  388.36390  389.03312  389.60598  387.82473  388.49209  389.06336  389.18813  389.87316  390.46940  388.57739  389.26027  389.85463  388.03762  388.71861  389.31132  389.44584  390.14728  390.76835  388.83429  389.53352  390.15264  388.29381  388.99110  389.60849
 388.89860  389.58262  390.17796  388.26585  388.94764  389.54105  387.69382  388.37360  388.96526  389.15593  389.85632  390.47647  388.52234  389.22045  389.83858  387.94956  388.64561  389.26191  389.45708  390.17649  390.82432  388.82251  389.53958  390.18529  388.24884  388.96379  389.60760
 388.81702  389.51619  390.13526  388.15835  388.85515  389.47212  387.55070  388.24532  388.86035  389.11765  389.83580  390.48250  388.45796  389.17368  389.81818  387.84937  388.56285  389.20533  389.46244  390.20210  390.87896  388.80158  389.53873  390.21329  388.19192  388.92675  389.59919
 388.72903  389.44576  390.09116  388.04152  388.75571  389.39883  387.39605  388.10786  388.74883  389.07314  389.81131  390.48682  388.38441  389.11997  389.79308  387.73779  388.47091  389.14177  389.46170  390.22377  390.93161  388.77159  389.53097  390.23630  388.12369  388.88053  389.58350
 388.63452  389.37103  390.04501  387.91556  388.64935  389.32083  387.23052  387.96172  388.63082  389.02220  389.78255  390.48879  388.30181  389.05935  389.76297  387.61541  388.37027  389.07140  389.45471  390.24119  390.98166  388.73272  389.51629  390.25401  388.04480  388.82559  389.56069
 388.53332  389.29176  389.99622  387.78066  388.53616  389.23789  387.05466  387.80734  388.50643  388.96474  389.74924  390.48785  388.21041  388.99187  389.72761  387.48281  388.26134  388.99431  389.44133  390.25405  391.02855  388.68515  389.49472  390.26621  387.95577  388.76230  389.53088
 388.42539  389.20771  389.94427  387.63707  388.41622  389.14977  386.86899  387.64505  388.37570  388.90065  389.71112  390.48346  388.11040  388.91758  389.68678  387.34045  388.14442  388.91057  389.42142  390.26208  391.07181  388.62906  389.46629  390.27273  387.85705  388.69096  389.49418
 388.31067  389.11868  389.88867  387.48499  388.28957  389.05628  386.67395  387.47516  388.23866  388.82986  389.66796  390.47523  388.00198  388.83651  389.64034  387.18878  388.01981  388.82026  389.39493  390.26503  391.11101  388.56464  389.43103  390.27340  387.74908  388.61183  389.45065
 388.18914  389.02448  389.82909  387.32466  388.15628  388.95729  386.46994  387.29789  388.09536  388.75235  389.61958  390.46276  387.88536  388.74872  389.58813  387.02817  387.88771  388.72341  389.36179  390.26269  391.14579  388.49208  389.38896  390.26810  387.63221  388.52511  389.40036
 388.06081  388.92495  389.76513  387.15631  388.01642  388.85267  386.25732  387.11344  387.94579  388.66808  389.56577  390.44572  387.76074  388.65424  389.53007  386.85895  387.74829  388.62004  389.32193  390.25487  391.17582  388.41154  389.34012  390.25675  387.50672  388.43097  389.34332
 387.92568  388.81994  389.69652  386.98011  387.87001  388.74230  386.03640  386.92196  387.78999  388.57703  389.50640  390.42382  387.62829  388.55312  389.46604  386.68142  387.60173  388.51018  389.27534  390.24140  391.20084  388.32318  389.28452  390.23926  387.37292  388.32955  389.27961
 387.78376  388.70934  389.62300  386.79624  387.71710  388.62610  385.80743  386.72359  387.62792  388.47922  389.44133  390.39684  387.48815  388.44535  389.39598  386.49581  387.44811  388.39385  389.22200  390.22213  391.22063  388.22714  389.22217  390.21554  387.23102  388.22093  389.20920
 387.63509  388.59302  389.54436  386.60488  387.55772  388.50400  385.57070  386.51844  387.45964  388.37464  389.37042  390.36455  387.34050  388.33098  389.31981  386.30239  387.28756  388.27107  389.16189  390.19697  391.23498  388.12356  389.15312  390.18557  387.08125  388.10528  389.13217
 387.47971  388.47090  389.46044  386.40619  387.39189  388.37593  385.32640  386.30659  387.28512  388.26333  389.29363  390.32683  387.18547  388.21005  389.23750  386.10133  387.12017  388.14185  389.09501  390.16580  391.24372  388.01254  389.07737  390.14927  386.92376  387.98262  389.04849
 387.31765  388.34293  389.37108  386.20031  387.21968  388.24188  385.07475  386.08818  387.10441  388.14528  389.21084  390.28348  387.02317  388.08257  389.14899  385.89282  386.94603  388.00620  389.02137  390.12853  391.24672  387.89419  388.99494  390.10662  386.75876  387.85306  388.95822
 387.14892  388.20901  389.27612  385.98735  387.04108  388.10178  384.81590  385.86323  386.91747  388.02051  389.12197  390.23438  386.85372  387.94856  389.05426  385.67701  386.76518  387.86414  388.94097  390.08507  391.24381  387.76864  388.90585  390.05758  386.58637  387.71663  388.86132
 386.97359  388.06911  389.17550  385.76744  386.85613  387.95561  384.55003  385.63184  386.72436  387.88909  389.02700  390.17945  386.67723  387.80803  388.95326  385.45407  386.57772  387.71569  388.85382  390.03539  391.23493  387.63594  388.81011  390.00211  386.40672  387.57344  388.75786
 386.79172  387.92319  389.06910  385.54071  386.66486  387.80334  384.27729  385.39408  386.52508  387.75100  388.92586  390.11858  386.49379  387.66104  388.84599  385.22413  386.38371  387.56085  388.75995  389.97942  391.21998  387.49620  388.70774  389.94021  386.21996  387.42352  388.64785
 386.60331  387.77122  388.95685  385.30722  386.46730  387.64496  383.99781  385.15001  386.31964  387.60630  388.81853  390.05170  386.30348  387.50756  388.73242  384.98730  386.18318  387.39967  388.65936  389.91713  391.19887  387.34947  388.59876  389.87183  386.02617  387.26693  388.53127
 386.40843  387.61317  388.83870  385.06711  386.26348  387.48047  383.71171  384.89967  386.10807  387.45499  388.70496  389.97873  386.10640  387.34768  388.61255  384.74370  385.97621  387.23213  388.55207  389.84846  391.17153  387.19585  388.48319  389.79699  385.82546  387.10369  388.40816
 386.20711  387.44903  388.71457  384.82043  386.05343  387.30985  383.41912  384.64315  385.89040  387.29713  388.58514  389.89963  385.90262  387.18136  388.48636  384.49344  385.76284  387.05828  388.43812  389.77341  391.13793  387.03541  388.36105  389.71568  385.61795  386.93389  388.27856
 385.99939  387.27878  388.58443  384.56728  385.83717  387.13310  383.12013  384.38047  385.66662  387.13275  388.45906  389.81437  385.69222  387.00867  388.35386  384.23662  385.54313  386.87813  388.31751  389.69194  391.09797  386.86817  388.23234  389.62784  385.40369  386.75754  388.14243
 385.78534  387.10242  388.44826  384.30776  385.61476  386.95026  382.81486  384.11170  385.43679  386.96185  388.32669  389.72287  385.47527  386.82962  388.21503  383.97330  385.31710  386.69168  388.19026  389.60403  391.05166  386.69424  388.09712  389.53355  385.18277  386.57469  387.99985
 385.56496  386.91994  388.30600  384.04191  385.38619  386.76126  382.50338  383.83690  385.20092  386.78449  388.18803  389.62513  385.25181  386.64423  388.06990  383.70360  385.08483  386.49900  388.05642  389.50967  390.99893  386.51366  387.95536  389.43273  384.95531  386.38539  387.85081
 385.33831  386.73135  388.15767  383.76981  385.15151  386.56618  382.18581  383.55611  384.95906  386.60072  388.04307  389.52112  385.02195  386.45252  387.91845  383.42761  384.84634  386.30009  387.91598  389.40886  390.93976  386.32646  387.80711  389.32542  384.72133  386.18968  387.69533
 385.10547  386.53667  388.00323  383.49157  384.91077  386.36501  381.86223  383.26938  384.71121  386.41055  387.89185  389.41082  384.78572  386.25456  387.76071  383.14539  384.60171  386.09497  387.76900  389.30161  390.87415  386.13275  387.65243  389.21164  384.48093  385.98762  387.53344
 384.86642  386.33588  387.84267  383.20720  384.66399  386.15774  381.53270  382.97677  384.45742  386.21401  387.73433  389.29421  384.54318  386.05035  387.59668  382.85701  384.35097  385.88369  387.61548  389.18788  390.80205  385.93252  387.49127  389.09137  384.23417  385.77921  387.36517
