349.99999	25205
350.01428	24794.1
350.02858	24611.5
350.04288	25232.7
350.05718	25721.7
350.07148	25322.9
350.08578	25007.8
350.10008	24869.3
350.11438	24825.1
350.12868	24616.3
350.14297	24409.7
350.15727	24639.9
350.17157	24758.2
350.18587	24299.8
350.20017	23865.3
350.21447	24119.8
350.22877	24717.6
350.24307	25223.5
350.25736	25623.9
350.27166	25618.8
350.28596	25392.8
350.30026	25509.3
350.31456	25703.9
350.32886	25666.7
350.34316	25241.9
350.35746	25012.1
350.37175	25127.4
350.38605	25066.1
350.40035	25008.2
350.41465	25165.7
350.42895	25498.3
350.44325	25601.9
350.45755	25395.3
350.47185	25186.9
350.48614	24912.1
350.50044	24925
350.51474	25243.4
350.52904	25662
350.54334	25391.4
350.55764	24719.8
350.57194	25099.5
350.58624	25505.9
350.60054	25225.5
350.61483	24990.1
350.62913	25122.9
350.64343	25179.2
350.65773	24841.8
350.67203	24726.2
350.68633	24701.6
350.70063	24496.9
350.71493	24529.7
350.72922	24780.7
350.74352	25021.2
350.75782	25014.2
350.77212	25091.4
350.78642	24891.8
350.80072	24228.7
350.81502	24263.2
350.82932	24916.1
350.84361	25326.6
350.85791	25406.8
350.87221	25399.2
350.88651	25276.2
350.90081	25139.8
350.91511	25070
350.92941	24989.9
350.94371	25061.6
350.958	25167.3
350.9723	25241.7
350.9866	25195.7
351.0009	25065.7
351.0152	25075.2
351.0295	24929.1
351.0438	24649
351.0581	24477
351.0724	24596.8
351.08669	24770.6
351.10099	24622.7
351.11529	24408.2
351.12959	24363.2
351.14389	24472.3
351.15819	24485.6
351.17249	24445
351.18679	24533
351.20108	24616
351.21538	24969
351.22968	25292.4
351.24398	25019.4
351.25828	24921.8
351.27258	25020.5
351.28688	24749.8
351.30118	24607.2
351.31547	24995
351.32977	25399.7
351.34407	25167.7
351.35837	24703.2
351.37267	24935.9
351.38697	25393.8
351.40127	25185.2
351.41557	24736.1
351.42986	24610.9
351.44416	24828.1
351.45846	25040.8
351.47276	25335.9
351.48706	25701.3
351.50136	25573.3
351.51566	25248.5
351.52996	25080.9
351.54426	24793.8
351.55855	24627.1
351.57285	24483.3
351.58715	24358.1
351.60145	24590.8
351.61575	24974.1
351.63005	25309.7
351.64435	25425
351.65865	25120.8
351.67294	24804.7
351.68724	24840.6
351.70154	24860.8
351.71584	24792.4
351.73014	24950.8
351.74444	24827.5
351.75874	24434
351.77304	24562.4
351.78733	24790.1
351.80163	24724.2
351.81593	24898.5
351.83023	25296
351.84453	25264.1
351.85883	24861.9
351.87313	24545.2
351.88743	24605.5
351.90172	25097.7
351.91602	25417.8
351.93032	25422.9
351.94462	25105.9
351.95892	24763.5
351.97322	24732.6
351.98752	24760.9
352.00182	24824.9
352.01612	24909.1
352.03041	24909
352.04471	24697.7
352.05901	24565.8
352.07331	24767.7
352.08761	25227.9
352.10191	25417.5
352.11621	25118.8
352.13051	24763
352.1448	24841.4
352.1591	25120.3
352.1734	25158.6
352.1877	24905
352.202	24689.4
352.2163	24584.2
352.2306	24484.9
352.2449	24397.6
352.25919	24415.1
352.27349	24664.6
352.28779	24804.7
352.30209	24766.3
352.31639	24899.1
352.33069	24885.7
352.34499	24627.2
352.35929	24797.7
352.37358	24879.3
352.38788	24670.7
352.40218	24885.4
352.41648	25055.9
352.43078	25032.5
352.44508	25333.5
352.45938	25336
352.47368	24975.6
352.48798	24720.9
352.50227	24310.8
352.51657	24264.2
352.53087	24659.9
352.54517	24753.8
352.55947	24661.2
352.57377	24871.2
352.58807	25079.8
352.60237	24889.2
352.61666	24691.4
352.63096	24909.2
352.64526	25024
352.65956	24729.5
352.67386	24882.2
352.68816	25233.8
352.70246	25062
352.71676	24848.9
352.73105	24870.5
352.74535	24770.8
352.75965	24583.5
352.77395	24703.9
352.78825	24953.5
352.80255	25106.5
352.81685	25099.2
352.83115	24761.3
352.84544	24487.3
352.85974	24540
352.87404	24852
352.88834	25061.7
352.90264	24988.6
352.91694	25058.6
352.93124	25148.4
352.94554	24921.2
352.95984	24711.9
352.97413	24718.5
352.98843	24918.8
353.00273	24960
353.01703	24834.7
353.03133	25098.8
353.04563	25120.8
353.05993	24679
353.07423	24557.7
353.08852	24649.6
353.10282	24759.9
353.11712	24915.2
353.13142	24879.5
353.14572	24941.5
353.16002	25066.9
353.17432	24879.5
353.18862	24764.2
353.20291	24961.7
353.21721	25018.1
353.23151	24969.8
353.24581	25127.8
353.26011	24850.6
353.27441	24381.9
353.28871	24517.5
353.30301	24758.5
353.3173	24665.8
353.3316	24651.5
353.3459	24667.5
353.3602	24641.1
353.3745	24745.1
353.3888	24678.9
353.4031	24773.9
353.4174	24887.9
353.4317	24658.1
353.44599	24683.3
353.46029	24761.4
353.47459	24744.6
353.48889	24865.6
353.50319	24736
353.51749	24572
353.53179	24701.3
353.54609	24725.7
353.56038	24735.8
353.57468	24704.7
353.58898	24458.1
353.60328	24587.8
353.61758	25001.8
353.63188	25316.6
353.64618	25479.4
353.66048	25152.9
353.67477	24868.1
353.68907	24954.5
353.70337	24869.2
353.71767	24928.4
353.73197	25160.3
353.74627	25055.1
353.76057	24909.8
353.77487	24846.9
353.78916	24677
353.80346	24552.1
353.81776	24366.2
353.83206	24429.6
353.84636	24826.8
353.86066	24644.8
