       nan        nan        nan        nan        nan        nan        nan        nan        nan  328.32615        nan        nan        nan        nan        nan        nan        nan        nan  328.35758  328.82146        nan        nan        nan        nan        nan        nan        nan
 328.29221        nan        nan  327.89642        nan        nan        nan        nan        nan  328.32364  328.78742        nan  327.92778  328.39044        nan        nan        nan        nan  328.38655  328.85444  329.24195  327.99054  328.45730  328.84387        nan        nan        nan
 328.25568  328.71927        nan  327.85442  328.31688        nan  327.52356  327.98508        nan  328.31857  328.78626  329.17361  327.91715  328.38370  328.77010  327.58617  328.05178  328.43739  328.41302  328.88689  329.28482  328.01138  328.48409  328.88104  327.68020  328.15196  328.54811
 328.21645  328.68385  329.07096  327.80691  328.27315  328.65929  327.46183  327.92709  328.31241  328.31084  328.78442  329.18210  327.90107  328.37347  328.77015  327.55580  328.02719  328.42304  328.43695  328.91876  329.33007  328.02686  328.50747  328.91775  327.68132  328.16092  328.57033
 328.17434  328.64752  329.04487  327.75378  328.22575  328.62208  327.39080  327.86172  328.25717  328.30034  328.78175  329.19271  327.87946  328.35964  328.76955  327.51619  327.99531  328.40431  328.45820  328.94991  329.37722  328.03692  328.52736  328.95358  327.67331  328.16266  328.58793
 328.12921  328.61012  329.02066  327.69496  328.17460  328.58405  327.31101  327.78952  328.19801  328.28691  328.77810  329.20497  327.85225  328.34214  328.76788  327.46792  327.95666  328.38140  328.47668  328.98017  329.42578  328.04152  328.54367  328.98810  327.65675  328.15772  328.60111
 328.08088  328.57146  328.99779  327.63045  328.11968  328.54484  327.22304  327.71105  328.13515  328.27041  328.77327  329.21832  327.81946  328.32093  328.76476  327.41158  327.91181  328.35453  328.49222  329.00932  329.47520  328.04066  328.55633  329.02093  327.63223  328.14662  328.61006
 328.02923  328.53134  328.97574  327.56029  328.06097  328.50409  327.12745  327.62681  328.06875  328.25071  328.76704  329.23224  327.78114  328.29599  328.75985  327.34771  327.86121  328.32384  328.50471  329.03714  329.52496  328.03441  328.56532  329.05173  327.60032  328.12982  328.61495
 327.97412  328.48958  328.95399  327.48458  327.99851  328.46153  327.02473  327.53721  327.99893  328.22769  328.75923  329.24622  327.73740  328.26735  328.75288  327.27684  327.80530  328.28946  328.51401  329.06341  329.57458  328.02286  328.57061  329.08026  327.56149  328.10771  328.61591
 327.91548  328.44600  328.93206  327.40348  327.93235  328.41689  326.91536  327.44265  327.92574  328.20124  328.74960  329.25980  327.68836  328.23500  328.74360  327.19939  327.74440  328.25148  328.52002  329.08788  329.62362  328.00614  328.57222  329.10628  327.51622  328.08061  328.61307
 327.85321  328.40040  328.90952  327.31713  327.86253  328.36998  326.79973  327.34341  327.84925  328.17131  328.73797  329.27256  327.63419  328.19899  328.73183  327.11579  327.67880  328.20995  328.52266  329.11035  329.67166  327.98438  328.57016  329.12962  327.46487  328.04879  328.60648
 327.78730  328.35262  328.88597  327.22572  327.78911  328.32062  326.67822  327.23973  327.76946  328.13782  328.72414  329.28413  327.57504  328.15935  328.71742  327.02637  327.60873  328.16492  328.52183  329.13062  329.71836  327.95773  328.56443  329.15015  327.40779  328.01245  328.59620
 327.71769  328.30251  328.86107  327.12940  327.71212  328.26867  326.55115  327.13181  327.68639  328.10072  328.70795  329.29418  327.51105  328.11610  328.70022  326.93146  327.53436  328.11641  328.51750  329.14850  329.76341  327.92634  328.55506  329.16776  327.34527  327.97177  328.58229
 327.64440  328.24993  328.83454  327.02834  327.63159  328.21399  326.41881  327.01982  327.60004  328.06002  328.68926  329.30246  327.44239  328.06927  328.68015  326.83132  327.45586  328.06445  328.50963  329.16385  329.80656  327.89031  328.54207  329.18234  327.27757  327.92689  328.56477
 327.56742  328.19477  328.80612  326.92270  327.54758  328.15652  326.28145  326.90388  327.51042  328.01567  328.66793  329.30870  327.36919  328.01888  328.65711  326.72619  327.37332  328.00905  328.49817  329.17653  329.84756  327.84978  328.52547  329.19385  327.20489  327.87792  328.54366
 327.48675  328.13690  328.77559  326.81260  327.46008  328.09614  326.13928  326.78409  327.41753  327.96768  328.64385  329.31272  327.29156  327.96495  328.63104  326.61627  327.28687  327.95022  328.48312  329.18641  329.88624  327.80487  328.50526  329.20220  327.12746  327.82496  328.51900
