       nan        nan        nan        nan        nan        nan        nan        nan        nan  413.93579        nan        nan        nan        nan        nan        nan        nan        nan  413.98353  414.71626        nan        nan        nan        nan        nan        nan        nan
 413.88185        nan        nan  413.25299        nan        nan        nan        nan        nan  413.92957  414.66211        nan  413.30057  414.03088        nan        nan        nan        nan  414.02511  414.76374  415.37966  413.39581  414.13219  414.74624        nan        nan        nan
 413.82157  414.55372        nan  413.18405  413.91395        nan  412.65869  413.38674        nan  413.91705  414.65529  415.27090  413.27924  414.01521  414.62891  412.75364  413.48774  414.09988  414.06046  414.80787  415.43884  413.42221  414.16731  414.79633  412.89624  413.63945  414.26687
 413.75476  414.49242  415.10754  413.10415  413.83950  414.45268  412.55627  413.28967  413.90122  413.89805  414.64488  415.27535  413.24700  413.99147  414.61996  412.69874  413.44124  414.06805  414.08949  414.84852  415.49886  413.43783  414.19448  414.84276  412.88907  413.64371  414.29026
 413.68112  414.42716  415.05697  413.01308  413.75672  414.38449  412.43685  413.17841  413.80442  413.87236  414.63060  415.28024  413.20370  413.95949  414.60704  412.62694  413.38062  414.02635  414.11195  414.88545  415.55903  413.44252  414.21352  414.88492  412.86509  413.63394  414.30345
 413.60043  414.35768  415.00647  412.91074  413.66545  414.31208  412.30131  413.05380  413.69851  413.83971  414.61219  415.28488  413.14922  413.91912  414.58956  412.53908  413.30672  413.97517  414.12766  414.91838  415.61861  413.43621  414.22429  414.92217  412.82522  413.61098  414.30679
 413.51236  414.28362  414.95524  412.79706  413.56565  414.23494  412.15052  412.91670  413.58390  413.79985  414.58932  415.28844  413.08355  413.87029  414.56698  412.43612  413.22039  413.91489  414.13633  414.94694  415.67676  413.41887  414.22666  414.95395  412.77038  413.57565  414.30065
 413.41669  414.20469  414.90251  412.67211  413.45728  414.15258  411.98535  412.76791  413.46089  413.75254  414.56164  415.29011  413.00676  413.81294  414.53878  412.31888  413.12239  413.84580  414.13772  414.97074  415.73274  413.39055  414.22056  414.97981  412.70140  413.52865  414.28535
 413.31319  414.12058  414.84749  412.53605  413.34040  414.06458  411.80659  412.60810  413.32971  413.69755  414.52880  415.28918  412.91897  413.74709  414.50460  412.18816  413.01335  413.76817  414.13161  414.98944  415.78577  413.35140  414.20600  414.99932  412.61905  413.47062  414.26113
 413.20169  414.03095  414.78949  412.38906  413.21506  413.97061  411.61494  412.43784  413.19055  413.63471  414.49048  415.28489  412.82038  413.67278  414.46406  412.04464  412.89384  413.68214  414.11781  415.00267  415.83519  413.30158  414.18295  415.01218  412.52404  413.40209  414.22819
