 326.59217  326.56141    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 326.62100  326.55945  326.52870  326.71010  326.64472    0.00000    0.00000    0.00000    0.00000
 326.64786  326.55546  326.49393  326.73716  326.63899  326.57364  326.81720  326.70905    0.00000
 326.67271  326.54933  326.45698  326.76130  326.63025  326.53215  326.83982  326.69592  326.58784
 326.69539  326.54095  326.41767  326.78242  326.61841  326.48748  326.85829  326.67887  326.53512
 326.71578  326.53014  326.37585  326.80043  326.60337  326.43953  326.87284  326.65816  326.47896
 326.73373  326.51675  326.33133  326.81525  326.58508  326.38827  326.88371  326.63399  326.41961
 326.74909  326.50063  326.28396  326.82688  326.56354  326.33371  326.89106  326.60654  326.35725
 326.76174  326.48167  326.23363  326.83531  326.53877  326.27589  326.89504  326.57596  326.29200
 326.77157  326.45977  326.18022  326.84055  326.51081  326.21486  326.89578  326.54233  326.22394
 326.77850  326.43485  326.12368  326.84263  326.47970  326.15069  326.89337  326.50573  326.15312
 326.78245  326.40684  326.06398  326.84159  326.44548  326.08342  326.88784  326.46620  326.07958
 326.78339  326.37574  326.00106  326.83743  326.40818  326.01312  326.87929  326.42379  326.00335
 326.78127  326.34151  325.93496  326.83020  326.36785  325.93983  326.86771  326.37852  325.92441
 326.77609  326.30416  325.86569  326.81993  326.32451  325.86359  326.85316  326.33040  325.84281
 326.76784  326.26368  325.79323  326.80663  326.27821  325.78443  326.83569  326.27947  325.75854
 326.75652  326.22011  325.71765  326.79032  326.22896  325.70240  326.81528  326.22573  325.67158
 326.74213  326.17346  325.63897  326.77105  326.17678  325.61752  326.79197  326.16920  325.58198
 326.72469  326.12374  325.55722  326.74882  326.12172  325.52981  326.76579  326.10991  325.48974
 326.70424  326.07099  325.47244  326.72366  326.06380  325.43933  326.73675  326.04787  325.39487
 326.68076  326.01525  325.38467  326.69560  326.00304  325.34608  326.70488  325.98309  325.29738
 326.65429  325.95652  325.29395  326.66465  325.93947  325.25011  326.67019  325.91560  325.19729
 326.62485  325.89486  325.20033  326.63085  325.87310  325.15142  326.63273  325.84543  325.09464
 326.59248  325.83029  325.10384  326.59422  325.80399  325.05007  326.59250  325.77259  324.98942
 326.55721  325.76286  325.00453  326.55479  325.73216  324.94608  326.54952  325.69710  324.88168
 326.51904  325.69260  324.90245  326.51257  325.65761  324.83949  326.50384  325.61901  324.77144
 326.47804  325.61954  324.79763  326.46761  325.58040  324.73031  326.45548  325.53833  324.65872
 326.43422  325.54371  324.69011  326.41993  325.50056  324.61860  326.40446  325.45510  324.54355
 326.38763  325.46519  324.57995  326.36956  325.41813  324.50439  326.35081  325.36934  324.42598
 326.33829  325.38398  324.46719  326.31655  325.33313  324.38772  326.29458  325.28110  324.30604
 326.28624  325.30013  324.35187  326.26091  325.24560  324.26861  326.23579  325.19040  324.18375
 326.23152  325.21369  324.23405  326.20268  325.15558  324.14712  326.17449  325.09729  324.05917
 326.17416  325.12470  324.11376  326.14192  325.06311  324.02330  326.11069  325.00179  323.93232
 326.11422  325.03319  323.99105  326.07864  324.96823  323.89716  326.04444  324.90397  323.80325
 326.05172  324.93923  323.86597  326.01289  324.87098  323.76877  325.97579  324.80383  323.67200
 325.98672  324.84285  323.73858  325.94471  324.77140  323.63816  325.90477  324.70144  323.53861
 325.91924  324.74410  323.60892  325.87414  324.66955  323.50539  325.83142  324.59684  323.40313
 325.84935  324.64301  323.47703  325.80122  324.56545  323.37049  325.75579  324.49008  323.26562
 325.77706  324.53965  323.34297  325.72601  324.45916  323.23353  325.67792  324.38118  323.12610
 325.70246  324.43406  323.20681  325.64853  324.35073  323.09454  325.59784  324.27021  322.98464
 325.62556  324.32629  323.06857  325.56885  324.24021  322.95358  325.51564  324.15722  322.84128
 325.54642  324.21639  322.92832  325.48700  324.12763  322.81070  325.43132  324.04224  322.69607
 325.46510  324.10442  322.78612  325.40303  324.01305  322.66594  325.34496  323.92535  322.54907
 325.38164  323.99042  322.64201  325.31701  323.89655  322.51938  325.25659  323.80657  322.40032
 325.29609  323.87445  322.49606  325.22897  323.77815  322.37107  325.16628  323.68598  322.24990
 325.20851  323.75657  322.34832  325.13896  323.65791  322.22104  325.07407  323.56362  322.09785
 325.11894  323.63682  322.19885  325.04705  323.53589  322.06937  324.98001  323.43955  321.94422
 325.02744  323.51527  322.04770  324.95329  323.41214  321.91611  324.88417  323.31382  321.78908
 324.93407  323.39197  321.89495  324.85772  323.28673  321.76132  324.78660  323.18649  321.63247
 324.83890  323.26699  321.74063  324.76043  323.15972  321.60507  324.68735  323.05763  321.47448
 324.74196  323.14039  321.58483  324.66143  323.03114  321.44739  324.58649  322.92730  321.31516
 324.64332  323.01221  321.42761  324.56082  322.90109  321.28839  324.48407  322.79554  321.15456
 324.54304  322.88251  321.26900  324.45863  322.76959  321.12808  324.38015  322.66242  320.99275
 324.44117  322.75138  321.10910  324.35496  322.63674  320.96657  324.27480  322.52802  320.82979
 324.33780  322.61888  320.94796  324.24982  322.50258  320.80389  324.16808  322.39237  320.66575
 324.23297  322.48505  320.78565  324.14331  322.36719  320.64013  324.06005  322.25557  320.50070
 324.12675  322.34997  320.62223  324.03549  322.23061  320.47533  323.95077  322.11768  320.33471
 324.01920  322.21370  320.45778  323.92642  322.09294  320.30958  323.84033  321.97874  320.16783
 323.91039  322.07632  320.29235  323.81616  321.95423  320.14295  323.72876  321.83885  320.00014
 323.80038  321.93788  320.12602  323.70477  321.81453  319.97549  323.61615  321.69806  319.83172
