3.059755200000000173e+02 6.939085631522087794e-02 6.047857625336246906e-02
3.059830900000000042e+02 7.101729725879406263e-02 6.132693576293454102e-02
3.059906599999999912e+02 7.083921978322035851e-02 6.233463157113476594e-02
3.059982299999999782e+02 6.990134507853217050e-02 6.357838655443917575e-02
3.060058000000000220e+02 7.481628340436645430e-02 6.519722993080710738e-02
3.060133700000000090e+02 7.261999453895741363e-02 6.740673261833086960e-02
3.060209399999999960e+02 7.928009212541403672e-02 7.045696267801301871e-02
3.060285000000000082e+02 8.420690228295323043e-02 7.446016689497986230e-02
3.060360699999999952e+02 8.649816580200159200e-02 7.896891156334227835e-02
3.060436399999999821e+02 9.184049006921278513e-02 8.239201566118596609e-02
3.060512100000000260e+02 9.478470433203138590e-02 8.339749806439257507e-02
3.060587800000000129e+02 9.541391141239181917e-02 8.323610546717671865e-02
3.060663499999999999e+02 9.236285066422898760e-02 8.376838455404533867e-02
3.060739100000000121e+02 9.318200705186803490e-02 8.576323814203912210e-02
3.060814799999999991e+02 9.918915389455439102e-02 8.941199505638042222e-02
3.060890499999999861e+02 1.011717497892749840e-01 9.484895197202809769e-02
3.060966199999999731e+02 1.069414599978630726e-01 1.024481758229076611e-01
3.061041900000000169e+02 1.168544394714660511e-01 1.130817632115345833e-01
3.061117600000000039e+02 1.313143304880509954e-01 1.285440408230037468e-01
3.061193200000000161e+02 1.613381928697778800e-01 1.521839447403504075e-01
3.061268900000000031e+02 2.014649840323863572e-01 1.898789565749087749e-01
3.061344599999999900e+02 2.662733133095105398e-01 2.500891931880341867e-01
3.061420299999999770e+02 3.562261821376420112e-01 3.410641356772334820e-01
3.061496000000000208e+02 4.727007229945508482e-01 4.601731087348444604e-01
3.061571700000000078e+02 5.799745942801515231e-01 5.790448544122251961e-01
3.061647300000000200e+02 6.643833177020882497e-01 6.675895368570490263e-01
3.061723000000000070e+02 6.820129877838851939e-01 7.039806670954081858e-01
3.061798699999999940e+02 6.525233578288793801e-01 6.526802515039101804e-01
3.061874399999999810e+02 5.725190839694656031e-01 5.545109753084538351e-01
3.061950100000000248e+02 4.969786188310994501e-01 4.801038741587291270e-01
3.062025800000000118e+02 4.759298612182873423e-01 4.548496475114041648e-01
3.062101400000000240e+02 5.123170253938480467e-01 4.814370926800870532e-01
3.062177100000000110e+02 5.627723101397315020e-01 5.423888108882166659e-01
3.062252500000000168e+02 5.922975555898519762e-01 5.789150375640502721e-01
3.062328200000000038e+02 5.691118682701553633e-01 5.375935242226110855e-01
3.062403899999999908e+02 4.792658459273681504e-01 4.453780086717458175e-01
3.062479599999999778e+02 3.792337919817648784e-01 3.537126629372152609e-01
3.062555199999999900e+02 2.933054741015991285e-01 2.845372078494914914e-01
3.062630899999999770e+02 2.465067135208291182e-01 2.416329151841694611e-01
3.062706600000000208e+02 2.310258449776216028e-01 2.247677167581539348e-01
3.062782300000000077e+02 2.469815867890256811e-01 2.347510266606460116e-01
3.062857999999999947e+02 2.935547825674023059e-01 2.733354537881987345e-01
3.062933699999999817e+02 3.697719421129486150e-01 3.394183779087904251e-01
3.063009299999999939e+02 4.500492681015754171e-01 4.159677925488484695e-01
3.063084999999999809e+02 4.960882314532309434e-01 4.650591766169973051e-01
3.063160700000000247e+02 5.104175323210617954e-01 4.664380138004547982e-01
3.063236400000000117e+02 4.597485546044899341e-01 4.188169834992934160e-01
3.063312099999999987e+02 3.791150736647157515e-01 3.380455431768545349e-01
3.063387799999999856e+02 2.928187290016976974e-01 2.624663891540757743e-01
3.063463399999999979e+02 2.234397445181817154e-01 2.094775305680553479e-01
3.063539099999999848e+02 1.825887716215734979e-01 1.760587007407092286e-01
3.063614499999999907e+02 1.609820379186304717e-01 1.562283576697268694e-01
3.063690199999999777e+02 1.493832583429297312e-01 1.470968689240159666e-01
3.063765900000000215e+02 1.571593081096482325e-01 1.481640677749170854e-01
3.063841600000000085e+02 1.766884712642313449e-01 1.607500901363221602e-01
3.063917200000000207e+02 2.171951610413970779e-01 1.877120788447116939e-01
3.063992900000000077e+02 2.721736136668526651e-01 2.315601854810274141e-01
3.064068599999999947e+02 3.423005235477781794e-01 2.877153586939622532e-01
3.064144299999999816e+02 3.893842080894661106e-01 3.327629938073261018e-01
3.064220000000000255e+02 4.080348556978856123e-01 3.412197618206436744e-01
3.064295700000000124e+02 3.895979010601545722e-01 3.270736845712740037e-01
3.064371300000000247e+02 3.644058741823276160e-01 3.136741801620449577e-01
3.064447000000000116e+02 3.495898282145952218e-01 3.086289740915409974e-01
3.064522699999999986e+02 3.262735507461446138e-01 2.957221675140901396e-01
3.064598100000000045e+02 2.890672301829449453e-01 2.581777747355057384e-01
3.064673799999999915e+02 2.311920506214903970e-01 2.125978675907642113e-01
3.064749499999999784e+02 1.927748032243895016e-01 1.772549739877072317e-01
3.064825099999999907e+02 1.606733702943027031e-01 1.546635025206723746e-01
3.064900799999999776e+02 1.469139173483076655e-01 1.411016086708077322e-01
3.064976500000000215e+02 1.428893664003419162e-01 1.343905033647948555e-01
3.065052200000000084e+02 1.480536131919793774e-01 1.343238352855457007e-01
3.065127899999999954e+02 1.540132727078460939e-01 1.417670816450917193e-01
3.065203599999999824e+02 1.740766682891503325e-01 1.590855518016120462e-01
3.065279199999999946e+02 2.126957368252347658e-01 1.896727704439889473e-01
3.065354899999999816e+02 2.676385739555756094e-01 2.358181113522637151e-01
3.065430600000000254e+02 3.294195861479467524e-01 2.918643925038498788e-01
3.065505999999999744e+02 3.791981764866501070e-01 3.349512061943896168e-01
3.065581700000000183e+02 3.994040340484133478e-01 3.462893609755157143e-01
3.065657299999999736e+02 4.024432229648712278e-01 3.409525674210914237e-01
3.065733000000000175e+02 4.111096601094582637e-01 3.463683451017331993e-01
3.065808700000000044e+02 4.591668348509491682e-01 3.858477246356099011e-01
3.065884399999999914e+02 5.342324267211188138e-01 4.643049309050259477e-01
3.065960099999999784e+02 6.222383151496444498e-01 5.568356462888233160e-01
3.066035800000000222e+02 6.864411810098179911e-01 6.252607462526869053e-01
3.066111500000000092e+02 7.162869659159711855e-01 6.554223788261598349e-01
3.066187100000000214e+02 6.907387840869967377e-01 6.526790213984684508e-01
3.066262500000000273e+02 6.338608383887549547e-01 6.128516719383638733e-01
3.066338200000000143e+02 5.454750513456720906e-01 5.340327530384473276e-01
3.066413900000000012e+02 4.819132643975638786e-01 4.630368904977684719e-01
3.066489599999999882e+02 4.508921681526242842e-01 4.333057159004113368e-01
3.066565200000000004e+02 4.380943335747272682e-01 4.340659870102469564e-01
3.066640899999999874e+02 4.424038084836109386e-01 4.254399426951999685e-01
3.066716599999999744e+02 4.308287725713200178e-01 3.953106850646683212e-01
3.066792300000000182e+02 4.225897213681099052e-01 3.780968252177608346e-01
3.066868000000000052e+02 4.493607018626903926e-01 3.954854712386320914e-01
3.066943400000000111e+02 4.882765661913976984e-01 4.353257000555700862e-01
3.067019000000000233e+02 5.020835064642124035e-01 4.578635052984288967e-01
3.067094700000000103e+02 4.937732242707727481e-01 4.363119602738830261e-01
3.067170399999999972e+02 4.383792575356451615e-01 3.831982110207579617e-01
3.067246099999999842e+02 3.706504576591121980e-01 3.259289833811987447e-01
3.067321800000000280e+02 3.225457955908017094e-01 2.889920732303605799e-01
3.067397500000000150e+02 3.158738261726402041e-01 2.841657252350481278e-01
3.067473100000000272e+02 3.282561466408652207e-01 3.066316365407985023e-01
3.067548499999999763e+02 3.470729998931534888e-01 3.313392836380910089e-01
3.067624200000000201e+02 3.461351251884653424e-01 3.207985316890101801e-01
3.067699900000000071e+02 3.102703216079208959e-01 2.771969019812736135e-01
3.067775599999999940e+02 2.624149680054135292e-01 2.354840791434102409e-01
3.067851299999999810e+02 2.371042228105374461e-01 2.146182566255280810e-01
3.067926899999999932e+02 2.526325786805646012e-01 2.187008053469728930e-01
3.068002599999999802e+02 2.813980269015706193e-01 2.450162397842899353e-01
3.068078300000000240e+02 3.111844526491992502e-01 2.808960693941268683e-01
3.068153699999999731e+02 3.316277468450607446e-01 3.012406087167593949e-01
3.068229400000000169e+02 3.394275402751890658e-01 2.994849467227360118e-01
3.068305100000000039e+02 3.242434675246043674e-01 2.920040693918347641e-01
3.068380700000000161e+02 3.079078270986430610e-01 2.766429881471063057e-01
3.068456400000000031e+02 2.844134721546187627e-01 2.500998076263711289e-01
3.068532099999999900e+02 2.690631937601652424e-01 2.311469336055181900e-01
3.068607799999999770e+02 2.719124333693445639e-01 2.352415963989359371e-01
3.068683199999999829e+02 3.079315707620528531e-01 2.661845291361161769e-01
3.068758900000000267e+02 3.766338608383887343e-01 3.171927080556591338e-01
3.068834499999999821e+02 4.302707964811890995e-01 3.669519385849743243e-01
3.068910200000000259e+02 4.468557453729535833e-01 3.912983466062118221e-01
3.068985900000000129e+02 4.209276649294219630e-01 3.713448633056230519e-01
3.069061599999999999e+02 3.537212256479052019e-01 3.092898666869209889e-01
3.069137299999999868e+02 2.700960431184927790e-01 2.401708171972922190e-01
3.069212600000000180e+02 2.065817434972041788e-01 1.885407800122518851e-01
3.069288300000000049e+02 1.688768060023980999e-01 1.575200780163404368e-01
3.069363999999999919e+02 1.546899671150261668e-01 1.442477478632347709e-01
3.069439699999999789e+02 1.633326605962033828e-01 1.454394961205962011e-01
3.069515400000000227e+02 1.893794593567841578e-01 1.594187518325622110e-01
3.069591100000000097e+02 2.169695962390037203e-01 1.836704739804778108e-01
3.069666700000000219e+02 2.336376479527026151e-01 2.072056472106634795e-01
3.069742100000000278e+02 2.307884083435233213e-01 2.081961488059383969e-01
3.069817800000000148e+02 1.974760485795353238e-01 1.827595736159454143e-01
3.069893500000000017e+02 1.604121899967946019e-01 1.516740281229715936e-01
3.069969199999999887e+02 1.346028278703121084e-01 1.279464923124164488e-01
3.070044899999999757e+02 1.163439507081547586e-01 1.135855886569436535e-01
3.070120499999999879e+02 1.105861123312715938e-01 1.070346804783456895e-01
3.070195899999999938e+02 1.150855365474339059e-01 1.065809418748875220e-01
3.070271599999999808e+02 1.269454964206427339e-01 1.118365304311959713e-01
3.070347300000000246e+02 1.418921325371291509e-01 1.241825070947660814e-01
3.070423000000000116e+02 1.749314401719041234e-01 1.465698777576940059e-01
3.070498699999999985e+02 2.232141797157883578e-01 1.823233930880790443e-01
3.070574300000000108e+02 2.795697648190139106e-01 2.311245236133427361e-01
3.070649700000000166e+02 3.443306067693184258e-01 2.840725846335731553e-01
3.070725400000000036e+02 3.956287915662507482e-01 3.306870493396242283e-01
3.070801099999999906e+02 4.162976505645055725e-01 3.592177903783760895e-01
3.070876799999999776e+02 4.069307753493286439e-01 3.497456932713107203e-01
3.070952500000000214e+02 3.462775871689243168e-01 3.033323396594122534e-01
3.071028099999999768e+02 2.648486935049208513e-01 2.410413179567345021e-01
3.071103499999999826e+02 1.978203316989778360e-01 1.864736389698123387e-01
3.071179200000000264e+02 1.558059192952880589e-01 1.491521256425270281e-01
3.071254900000000134e+02 1.323946671731981439e-01 1.278212377149057222e-01
3.071330600000000004e+02 1.240487694846437866e-01 1.181012710783487518e-01
3.071406299999999874e+02 1.280733204326095498e-01 1.170365914914201638e-01
3.071481600000000185e+02 1.413341564469982048e-01 1.244986442131465060e-01
3.071557300000000055e+02 1.662175157004974202e-01 1.411187282108654906e-01
3.071632999999999925e+02 1.893438438616694142e-01 1.637200122622967102e-01
3.071708699999999794e+02 1.979746655111417064e-01 1.788294583450988351e-01
3.071784400000000232e+02 1.848088041503923584e-01 1.696300928288030363e-01
3.071859999999999786e+02 1.584889532605985862e-01 1.434203397328809859e-01
3.071935399999999845e+02 1.256158512696924079e-01 1.177265188806098095e-01
3.072011100000000283e+02 1.024895231085204139e-01 9.901191656592117640e-02
3.072086800000000153e+02 9.194733655455700205e-02 8.722309331028874069e-02
3.072162500000000023e+02 8.710362921895219157e-02 8.037434943003049503e-02
3.072238199999999892e+02 8.363705436111737446e-02 7.655565322895412084e-02
3.072313500000000204e+02 8.286538530029798066e-02 7.452593592007564216e-02
3.072389200000000073e+02 8.127455985183953957e-02 7.363815905833707987e-02
3.072464899999999943e+02 8.070471193000368360e-02 7.367830485840883015e-02
3.072540599999999813e+02 8.248548668574073872e-02 7.467617096928141907e-02
3.072616300000000251e+02 8.385074733180582218e-02 7.693658987461444998e-02
3.072691699999999742e+02 9.296831408117958717e-02 8.120757642096623763e-02
3.072767299999999864e+02 1.006731328576686152e-01 8.904461515771786018e-02
3.072842999999999734e+02 1.197986537342846658e-01 1.028892526944097802e-01
3.072918700000000172e+02 1.488490259162086049e-01 1.254518963272983068e-01
3.072994400000000041e+02 1.905191552004558697e-01 1.575539397461339086e-01
3.073069800000000100e+02 2.169814680707086163e-01 1.920918672637447200e-01
3.073145400000000222e+02 2.334833141405387447e-01 2.074682870978759031e-01
3.073221100000000092e+02 2.218251754063134407e-01 1.886543611630112638e-01
3.073296799999999962e+02 1.847731886552776148e-01 1.546750654093287936e-01
3.073372499999999832e+02 1.396958436717201102e-01 1.256573154510993995e-01
3.073447899999999890e+02 1.128536321869101217e-01 1.071060813740310758e-01
3.073523599999999760e+02 1.031662175157005007e-01 9.813076403698436923e-02
3.073599199999999882e+02 1.077250008903873763e-01 9.719862668259049432e-02
3.073674899999999752e+02 1.184690085833343259e-01 1.036755727714978037e-01
3.073750299999999811e+02 1.355288307432953865e-01 1.178761545282911855e-01
3.073826000000000249e+02 1.615637576721712376e-01 1.396236703988255334e-01
3.073901700000000119e+02 1.892607410397350309e-01 1.635346044260399534e-01
3.073977399999999989e+02 2.141915876200538860e-01 1.779968971034776581e-01
3.074053000000000111e+02 2.279391687343440276e-01 1.822852534934037982e-01
3.074128400000000170e+02 2.178006244583476914e-01 1.850097000616619525e-01
3.074204100000000039e+02 1.983901796208137058e-01 1.801080235649658023e-01
3.074279799999999909e+02 1.671197749100708785e-01 1.587423942018547085e-01
3.074355499999999779e+02 1.341160827704106495e-01 1.309752666177753100e-01
3.074430800000000090e+02 1.075231797514038384e-01 1.077462811358224082e-01
3.074506499999999960e+02 9.193546472285209215e-02 9.132278836815760359e-02
3.074582199999999830e+02 8.299597544905203128e-02 8.089475357036911285e-02
3.074657900000000268e+02 7.748744553797205781e-02 7.458776384379320334e-02
3.074733600000000138e+02 7.345102275830138472e-02 7.076000592113459997e-02
3.074809000000000196e+02 7.348663825341611444e-02 6.836467799484252650e-02
3.074884599999999750e+02 6.966390844443388908e-02 6.681623889242416237e-02
3.074960300000000188e+02 7.018626903945009154e-02 6.583878619441414781e-02
3.075036000000000058e+02 7.265561003407215723e-02 6.529754988130864746e-02
3.075111400000000117e+02 7.037621834672871945e-02 6.513242202018081073e-02
3.075187099999999987e+02 7.107665641731862605e-02 6.533366741373008990e-02
3.075262799999999856e+02 7.125473389289233017e-02 6.594652826975391791e-02
3.075338399999999979e+02 7.326107345102275681e-02 6.707606004548258283e-02
3.075413800000000037e+02 7.183645364643310993e-02 6.890775391936565519e-02
3.075489499999999907e+02 7.869837237187325696e-02 7.179307910197418874e-02
3.075565199999999777e+02 8.597580520698538953e-02 7.632415433757884504e-02
3.075640900000000215e+02 9.581755369035888092e-02 8.363735069005372169e-02
3.075716199999999958e+02 1.088765685657640120e-01 9.570715352396520770e-02
3.075791899999999828e+02 1.392684577303432147e-01 1.147959352915466358e-01
3.075867600000000266e+02 1.745990288841665350e-01 1.404968903694577276e-01
3.075943300000000136e+02 1.948405019410444916e-01 1.643136862593674308e-01
3.076018700000000194e+02 2.057982026046798751e-01 1.678283428622990292e-01
3.076094400000000064e+02 1.784455023565585940e-01 1.477407470507519915e-01
3.076170000000000186e+02 1.416784395664407170e-01 1.220110871049285978e-01
3.076245700000000056e+02 1.132810181282870171e-01 1.018919468631643566e-01
3.076321100000000115e+02 9.750335379245664291e-02 8.918413823243037664e-02
3.076396799999999985e+02 8.989350966960692191e-02 8.224779858594810644e-02
3.076472499999999854e+02 8.560777842413305749e-02 7.917434924817266795e-02
3.076548199999999724e+02 8.730545035793572939e-02 7.857426419456392530e-02
3.076623500000000035e+02 8.843327436990253143e-02 7.984327643576515088e-02
3.076699199999999905e+02 9.432170289553974685e-02 8.312859372895298193e-02
3.076774899999999775e+02 1.030356273669464501e-01 8.925682824705752361e-02
3.076850600000000213e+02 1.146462787743521006e-01 9.971562748194473524e-02
3.076926000000000272e+02 1.396839718400151864e-01 1.162568144709034829e-01
3.077001599999999826e+02 1.690430116462668941e-01 1.401355281890552806e-01
3.077077300000000264e+02 1.962769935773390484e-01 1.689188707078199403e-01
3.077153000000000134e+02 2.228461529329360258e-01 1.940997505173946980e-01
3.077228400000000192e+02 2.527512969976137835e-01 2.150949563011005372e-01
3.077304100000000062e+02 2.956086094523523999e-01 2.467335619573525207e-01
3.077379799999999932e+02 3.459570477128915966e-01 2.930473272425433429e-01
3.077455100000000243e+02 3.855614782804838714e-01 3.317923973102534507e-01
3.077530800000000113e+02 3.831396246126814731e-01 3.276964864763186602e-01
3.077606499999999983e+02 3.224270772737525825e-01 2.759163574909898053e-01
3.077682199999999852e+02 2.486911305545332629e-01 2.121783160420557257e-01
3.077757599999999911e+02 1.817458715705246031e-01 1.619691966134402250e-01
3.077833299999999781e+02 1.330357460852635010e-01 1.288030781750187093e-01
3.077908899999999903e+02 1.122125532748447785e-01 1.087184624763570528e-01
3.077984599999999773e+02 1.007206201844882687e-01 9.680803089402831296e-02
3.078059999999999832e+02 9.218477318865528347e-02 8.983703435609392829e-02
3.078135700000000270e+02 8.875381382593520996e-02 8.581969507393256980e-02
3.078211400000000140e+02 8.677121793121460314e-02 8.376842635590947550e-02
3.078286699999999882e+02 8.669998694098512981e-02 8.316873437356051002e-02
3.078362399999999752e+02 9.039212660121330456e-02 8.377499852014039239e-02
3.078438100000000190e+02 9.161492526681941362e-02 8.562239609645352911e-02
3.078513800000000060e+02 9.606686215616207225e-02 8.896152462792177029e-02
3.078589200000000119e+02 1.024064202865860168e-01 9.429792883782797674e-02
3.078664899999999989e+02 1.144682012987783826e-01 1.030785882346259563e-01
3.078740500000000111e+02 1.297472487030023880e-01 1.182433612828964198e-01
3.078815900000000170e+02 1.620386309403678005e-01 1.444803241965972318e-01
3.078891600000000039e+02 2.178837272802820746e-01 1.877931969795413325e-01
3.078967299999999909e+02 2.931155247943205144e-01 2.516193868270356626e-01
3.079042699999999968e+02 3.719563591466527597e-01 3.270949503988082596e-01
3.079118300000000090e+02 4.341410136169909784e-01 3.786728493543035090e-01
3.079193999999999960e+02 4.240143411726995382e-01 3.688848615434828226e-01
3.079269699999999830e+02 3.815606709959279419e-01 3.187969009837910428e-01
3.079345099999999888e+02 3.097479610129046934e-01 2.691413152742477832e-01
3.079420799999999758e+02 2.584853917110870869e-01 2.278910928296574712e-01
3.079496500000000196e+02 2.128619424691035600e-01 1.877831011122557681e-01
3.079571799999999939e+02 1.735305640307243102e-01 1.529098483704120492e-01
3.079647499999999809e+02 1.401232296130970056e-01 1.278490806700603444e-01
3.079723200000000247e+02 1.157978464497287224e-01 1.120132806326928632e-01
3.079798599999999738e+02 1.057305331639618734e-01 1.028877542305436377e-01
3.079874300000000176e+02 1.020502653354386086e-01 9.823512827971753181e-02
3.079950000000000045e+02 1.002813624114064495e-01 9.671262528110582957e-02
3.080025600000000168e+02 1.043534006861918662e-01 9.767354505529507458e-02
3.080101000000000226e+02 1.089240558925836655e-01 1.011377173907155175e-01
3.080176700000000096e+02 1.198817565562190629e-01 1.078557617284911230e-01
3.080252399999999966e+02 1.324777699951325549e-01 1.193285449347465110e-01
3.080327800000000025e+02 1.559365094440421096e-01 1.378342040108999633e-01
3.080403400000000147e+02 1.939976018899955967e-01 1.665456589636762352e-01
3.080479100000000017e+02 2.296368406681466856e-01 2.079229081694015657e-01
3.080554500000000075e+02 2.839742143815369158e-01 2.607048924481742413e-01
3.080630199999999945e+02 3.635036149727541299e-01 3.272704891945132366e-01
