       nan        nan        nan        nan        nan        nan        nan        nan        nan  357.53221        nan        nan        nan        nan        nan        nan        nan        nan  357.57029  358.12203        nan        nan        nan        nan        nan        nan        nan
 357.49012        nan        nan  356.98794        nan        nan        nan        nan        nan  357.52819  358.07980        nan  357.02591  357.57596        nan        nan        nan        nan  357.60442  358.16110  358.62061  357.10192  357.65703  358.11526        nan        nan        nan
 357.44393  357.99528        nan  356.93517  357.48494        nan  356.51590  357.06439        nan  357.52012  358.07654  358.53584  357.01114  357.56597  358.02396  356.59170  357.14523  357.60214  357.63457  358.19863  358.67112  357.12526  357.68771  358.15885  356.70556  357.26668  357.73671
 357.39352  357.94955  358.40852  356.87480  357.42921  357.88685  356.43836  356.99141  357.44793  357.50789  358.07155  358.54370  356.98884  357.55085  358.02163  356.55211  357.11276  357.58238  357.66069  358.23454  358.72366  357.14119  357.71337  358.20107  356.70410  357.27488  357.76138
 357.33870  357.90183  358.37353  356.80671  357.36815  357.83845  356.34858  356.90858  357.37767  357.49136  358.06466  358.55332  356.95891  357.53050  358.01771  356.50039  357.07051  357.55646  357.68268  358.26871  358.77770  357.14966  357.73394  358.24141  356.69064  357.27343  357.77959
 357.27931  357.85193  358.34001  356.73081  357.30167  357.78825  356.24722  356.81654  357.30179  357.47040  358.05573  358.56412  356.92131  357.50485  358.01167  356.43721  357.01916  357.52460  357.70038  358.30094  358.83258  357.15059  357.74930  358.27931  356.66587  357.26295  357.79151
 357.21517  357.79967  358.30732  356.64712  357.22977  357.73580  356.13501  356.71598  357.22056  357.44483  358.04452  358.57540  356.87605  357.47384  358.00303  356.36328  356.95935  357.48701  357.71367  358.33100  358.88768  357.14404  357.75940  358.31431  356.63049  357.24409  357.79740
 357.14612  357.74481  358.27480  356.55569  357.15240  357.68064  356.01258  356.60747  357.13410  357.41450  358.03081  358.58655  356.82319  357.43746  357.99136  356.27927  356.89166  357.44387  357.72238  358.35861  358.94234  357.13005  357.76417  358.34597  356.58519  357.21738  357.79740
 357.07203  357.68715  358.24183  356.45666  357.06966  357.62242  355.88058  356.49160  357.04257  357.37931  358.01432  358.59694  356.76289  357.39570  357.97630  356.18582  356.81659  357.39531  357.72639  358.38350  358.99599  357.10877  357.76361  358.37398  356.53058  357.18330  357.79169
 356.99281  357.62644  358.20780  356.35021  356.98156  357.56081  355.73957  356.36876  356.94603  357.33914  357.99483  358.60599  356.69529  357.34861  357.95757  356.08347  356.73456  357.34142  357.72557  358.40539  359.04806  357.08032  357.75770  358.39804  356.46719  357.14223  357.78038
 356.90838  357.56249  358.17217  356.23653  356.88818  357.49556  355.59008  356.23936  356.84454  357.29388  357.97206  358.61318  356.62058  357.29621  357.93490  355.97273  356.64590  357.28227  357.71981  358.42402  359.09808  357.04491  357.74646  358.41797  356.39552  357.09452  357.76358
 356.81869  357.49507  358.13447  356.11583  356.78955  357.42643  355.43252  356.10365  356.73809  357.24349  357.94582  358.61808  356.53896  357.23852  357.90813  355.85403  356.55090  357.21793  357.70903  358.43913  359.14560  357.00267  357.72989  358.43356  356.31596  357.04037  357.74133
 356.72371  357.42400  358.09430  355.98832  356.68572  357.35326  355.26734  355.96192  356.62674  357.18790  357.91587  358.62028  356.45060  357.17556  357.87705  355.72775  356.44977  357.14841  357.69317  358.45052  359.19025  356.95379  357.70800  358.44467  356.22889  356.98005  357.71372
 356.62342  357.34909  358.05127  355.85420  356.57674  357.27588  355.09487  355.81433  356.51048  357.12710  357.88205  358.61943  356.35571  357.10740  357.84159  355.59424  356.34272  357.07376  357.67217  358.45799  359.23171  356.89842  357.68084  358.45120  356.13463  356.91371  357.68076
 356.51785  357.27022  358.00509  355.71365  356.46263  357.19417  354.91543  355.66105  356.38930  357.06106  357.84419  358.61526  356.25441  357.03401  357.80158  355.45377  356.22986  356.99398  357.64599  358.46135  359.26970  356.83670  357.64837  358.45305  356.03344  356.84146  357.64250
 356.40697  357.18723  357.95547  355.56685  356.34344  357.10805  354.72929  355.50222  356.26322  356.98976  357.80213  358.60749  356.14690  356.95543  357.75699  355.30661  356.11132  356.90909  357.61459  358.46046  359.30395  356.76878  357.61064  358.45014  355.92555  356.76344  357.59896
 356.29082  357.10001  357.90221  355.41395  356.21916  357.01740  354.53671  355.33794  356.13224  356.91320  357.75575  358.59593  356.03327  356.87167  357.70769  355.15297  355.98722  356.81910  357.57797  358.45518  359.33428  356.69476  357.56764  358.44238  355.81119  356.67975  357.55015
 356.16939  357.00842  357.84509  355.25509  356.08982  356.92218  354.33787  355.16829  355.99634  356.83138  357.70493  358.58035  355.91368  356.78274  357.65364  354.99306  355.85763  356.72401  357.53608  358.44538  359.36050  356.61476  357.51938  358.42976  355.69051  356.59044  357.49610
 356.04273  356.91242  357.78395  355.09041  355.95545  356.82231  354.13297  354.99335  355.85552  356.74431  357.64959  358.56064  355.78824  356.68867  357.59482  354.82704  355.72260  356.62385  357.48893  358.43099  359.38244  356.52887  357.46587  358.41219  355.56367  356.49559  357.43679
 355.91085  356.81190  357.71868  354.92001  355.81604  356.71776  353.92219  354.81319  355.70982  356.65200  357.58964  358.53662  355.65702  356.58944  357.53112  354.65507  355.58223  356.51859  357.43652  358.41191  359.39999  356.43718  357.40711  358.38964  355.43082  356.39528  357.37225
 355.77378  356.70680  357.64911  354.74400  355.67163  356.60847  353.70567  354.62786  355.55920  356.55444  357.52501  358.50820  355.52015  356.48509  357.46256  354.47727  355.43655  356.40827  357.37885  358.38805  359.41301  356.33978  357.34311  358.36209  355.29209  356.28952  357.30250
