 330.83258  330.80033    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 330.86205  330.79749  330.76525  330.92198  330.85334    0.00000    0.00000    0.00000    0.00000
 330.88874  330.79180  330.72727  330.94906  330.84600  330.77739  331.00361  330.88982    0.00000
 330.91255  330.78314  330.68626  330.97246  330.83488  330.73189  331.02610  330.87472  330.76101
 330.93342  330.77140  330.64209  330.99208  330.81987  330.68242  331.04366  330.85495  330.70373
 330.95122  330.75644  330.59459  331.00785  330.80092  330.62891  331.05650  330.83073  330.64226
 330.96580  330.73813  330.54361  331.01970  330.77798  330.57133  331.06481  330.80225  330.57682
 330.97704  330.71633  330.48901  331.02759  330.75103  330.50971  331.06873  330.76964  330.50754
 330.98485  330.69094  330.43068  331.03151  330.72009  330.44404  331.06842  330.73303  330.43454
 330.98909  330.66185  330.36851  331.03147  330.68517  330.37440  331.06396  330.69251  330.35787
 330.98967  330.62900  330.30247  331.02746  330.64630  330.30081  331.05545  330.64812  330.27759
 330.98654  330.59232  330.23251  331.01950  330.60352  330.22334  331.04291  330.59991  330.19370
 330.97964  330.55176  330.15857  331.00760  330.55683  330.14201  331.02643  330.54791  330.10623
 330.96891  330.50732  330.08066  330.99178  330.50627  330.05686  331.00600  330.49214  330.01516
 330.95431  330.45896  329.99879  330.97205  330.45185  329.96791  330.98168  330.43261  329.92053
 330.93586  330.40668  329.91296  330.94841  330.39358  329.87520  330.95346  330.36933  329.82229
 330.91350  330.35048  329.82317  330.92089  330.33150  329.77873  330.92137  330.30230  329.72047
 330.88723  330.29035  329.72945  330.88947  330.26559  329.67853  330.88542  330.23154  329.61504
 330.85706  330.22632  329.63182  330.85418  330.19587  329.57461  330.84561  330.15704  329.50603
 330.82297  330.15837  329.53029  330.81500  330.12236  329.46696  330.80194  330.07880  329.39341
 330.78496  330.08653  329.42488  330.77196  330.04506  329.35563  330.75444  329.99683  329.27720
 330.74303  330.01080  329.31563  330.72505  329.96397  329.24061  330.70309  329.91115  329.15740
 330.69719  329.93119  329.20254  330.67428  329.87911  329.12191  330.64791  329.82173  329.03400
 330.64745  329.84772  329.08564  330.61965  329.79048  328.99955  330.58889  329.72860  328.90700
 330.59379  329.76040  328.96496  330.56116  329.69808  328.87351  330.52605  329.63176  328.77644
 330.53624  329.66924  328.84050  330.49884  329.60194  328.74384  330.45938  329.53120  328.64228
 330.47479  329.57425  328.71229  330.43266  329.50205  328.61054  330.38890  329.42695  328.50455
 330.40946  329.47546  328.58035  330.36266  329.39843  328.47362  330.31460  329.31900  328.36326
 330.34026  329.37287  328.44470  330.28882  329.29108  328.33308  330.23649  329.20737  328.21842
 330.26718  329.26649  328.30536  330.21114  329.18001  328.18894  330.15459  329.09205  328.07003
 330.19024  329.15633  328.16235  330.12967  329.06524  328.04124  330.06888  328.97306  327.91810
 330.10944  329.04243  328.01569  330.04436  328.94677  327.88995  329.97938  328.85041  327.76266
 330.02480  328.92477  327.86539  329.95526  328.82461  327.73510  329.88611  328.72411  327.60370
 329.93633  328.80339  327.71148  329.86236  328.69878  327.57671  329.78906  328.59416  327.44123
 329.84401  328.67829  327.55397  329.76566  328.56929  327.41480  329.68824  328.46059  327.27529
 329.74789  328.54948  327.39288  329.66519  328.43614  327.24937  329.58366  328.32339  327.10586
 329.64797  328.41700  327.22823  329.56095  328.29936  327.08044  329.47534  328.18259  326.93299
 329.54423  328.28083  327.06003  329.45294  328.15894  326.90804  329.36327  328.03818  326.75666
 329.43673  328.14102  326.88833  329.34118  328.01491  326.73216  329.24746  327.89019  326.57691
 329.32544  327.99755  326.71311  329.22568  327.86729  326.55284  329.12793  327.73863  326.39375
 329.21039  327.85047  326.53442  329.10644  327.71607  326.37008  329.00471  327.58351  326.20718
 329.09159  327.69976  326.35226  328.98349  327.56128  326.18391  328.87777  327.42485  326.01723
 328.96904  327.54546  326.16665  328.85681  327.40294  325.99434  328.74714  327.26264  325.82393
 328.84277  327.38758  325.97762  328.72645  327.24105  325.80139  328.61284  327.09693  325.62727
 328.71279  327.22613  325.78518  328.59240  327.07564  325.60508  328.47486  326.92772  325.42728
 328.57910  327.06115  325.58936  328.45467  326.90671  325.40543  328.33324  326.75501  325.22399
 328.44172  326.89262  325.39018  328.31329  326.73428  325.20245  328.18797  326.57884  325.01739
 328.30067  326.72059  325.18764  328.16824  326.55838  324.99617  328.03909  326.39922  324.80754
 328.15596  326.54506  324.98179  328.01957  326.37901  324.78661  327.88658  326.21616  324.59442
 328.00759  326.36604  324.77263  327.86727  326.19619  324.57376  327.73047  326.02968  324.37807
 327.85559  326.18357  324.56018  327.71137  326.00994  324.35769  327.57078  325.83978  324.15850
 327.69998  325.99765  324.34448  327.55188  325.82028  324.13839  327.40752  325.64652  323.93574
 327.54077  325.80832  324.12553  327.38881  325.62724  323.91588  327.24071  325.44987  323.70981
 327.37797  325.61557  323.90337  327.22218  325.43080  323.69019  327.07035  325.24989  323.48072
 327.21159  325.41944  323.67801  327.05200  325.23103  323.46134  326.89646  325.04656  323.24850
 327.04167  325.21994  323.44948  326.87829  325.02791  323.22935  326.71907  324.83993  323.01317
 326.86820  325.01709  323.21779  326.70107  324.82147  322.99423  326.53819  324.63001  322.77476
 326.69121  324.81091  322.98297  326.52036  324.61174  322.75603  326.35384  324.41681  322.53327
 326.51072  324.60144  322.74505  326.33616  324.39873  322.51475  326.16604  324.20037  322.28874
 326.32674  324.38866  322.50404  326.14852  324.18246  322.27043  325.97478  323.98069  322.04119
 326.13930  324.17263  322.25998  325.95742  323.96295  322.02307  325.78012  323.75780  321.79065
 325.94841  323.95335  322.01287  325.76290  323.74023  321.77272  325.58204  323.53171  321.53712
 325.75408  323.73084  321.76275  325.56497  323.51431  321.51937  325.38060  323.30247  321.28066
 325.55635  323.50513  321.50964  325.36366  323.28521  321.26308  325.17578  323.07007  321.02125
 325.35522  323.27625  321.25358  325.15898  323.05297  321.00385  324.96763  322.83456  320.75896
 325.15072  323.04420  320.99457  324.95095  322.81760  320.74172  324.75614  322.59593  320.49378
 324.94287  322.80903  320.73265  324.73960  322.57912  320.47670  324.54137  322.35423  320.22575
 324.73168  322.57073  320.46783  324.52494  322.33756  320.20882  324.32330  322.10948  319.95488
 324.51719  322.32935  320.20015  324.30700  322.09294  319.93812  324.10198  321.86169  319.68123
 324.29941  322.08491  319.92964  324.08579  321.84529  319.66460  323.87742  321.61089  319.40479
 324.07835  321.83742  319.65631  323.86135  321.59462  319.38830  323.64963  321.35710  319.12559
 323.85405  321.58692  319.38019  323.63368  321.34096  319.10925  323.41865  321.10036  318.84368
 323.62653  321.33341  319.10131  323.40281  321.08434  318.82747  323.18451  320.84067  318.55906
 323.39581  321.07695  318.81969  323.16878  320.82477  318.54298  322.94722  320.57809  318.27177
 323.16190  320.81754  318.53537  322.93158  320.56230  318.25582  322.70679  320.31260  317.98183
 322.92484  320.55520  318.24837  322.69126  320.29693  317.96601  322.46326  320.04427  317.68929
 322.68464  320.28997  317.95871  322.44783  320.02871  317.67359  322.21667  319.77309  317.39414
 322.44135  320.02188  317.66643  322.20133  319.75764  317.37856  321.96700  319.49911  317.09643
 322.19496  319.75095  317.37155  321.95176  319.48376  317.08097  321.71432  319.22234  316.79619
 321.94552  319.47721  317.07410  321.69916  319.20709  316.78083  321.45863  318.94282  316.49344
 321.69303  319.20067  316.77410  321.44356  318.92767  316.47820  321.19995  318.66057  316.18820
 321.43755  318.92136  316.47159  321.18498  318.64552  316.17307  320.93833  318.37562  315.88052
 321.17908  318.63933  316.16659  320.92344  318.36066  315.86549  320.67378  318.08799  315.57042
 320.91764  318.35459  315.85915  320.65897  318.07312  315.55548  320.40633  317.79772  315.25792
 320.65328  318.06716  315.54926  320.39161  317.78294  315.24309  320.13600  317.50482  314.94306
 320.38602  317.77710  315.23699  320.12136  317.49014  314.92832  319.86282  317.20934  314.62586
 320.11586  317.48440  314.92233  319.84826  317.19474  314.61122  319.58683  316.91130  314.30636
 319.84287  317.18911  314.60534  319.57235  316.89678  314.29181  319.30803  316.61071  313.98457
 319.56705  316.89125  314.28604  319.29364  316.59629  313.97013  319.02648  316.30763  313.66055
 319.28842  316.59086  313.96447  319.01215  316.29330  313.64620  318.74219  316.00207  313.33431
 319.00704  316.28795  313.64064  318.72793  315.98781  313.32004  318.45520  315.69407  313.00590
 318.72290  315.98257  313.31458  318.44101  315.67989  312.99170  318.16551  315.38366  312.67531
 318.43606  315.67474  312.98635  318.15140  315.36955  312.66121  317.87319  315.07085  312.34261
 318.14653  315.36448  312.65594  317.85914  315.05682  312.32859  317.57824  314.75570  312.00782
 317.85436  315.05185  312.32342  317.56426  314.74173  311.99387  317.28071  314.43822  311.67097
 317.55955  314.73684  311.98880  317.26678  314.42433  311.65710  316.98060  314.11844  311.33209
 317.26216  314.41952  311.65211  316.96675  314.10462  311.31829  316.67797  313.79641  310.99121
 316.96220  314.09990  311.31339  316.66418  313.78266  310.97749  316.37284  313.47214  310.64837
 316.65971  313.77801  310.97267  316.35911  313.45845  310.63472  316.06524  313.14567  310.30358
 316.35471  313.45389  310.62998  316.05157  313.13205  310.29001  315.75520  312.81704  309.95690
 316.04724  313.12756  310.28535  315.74159  312.80349  309.94340  315.44276  312.48627  309.60835
 315.73733  312.79907  309.93882  315.42920  312.47277  309.59491  315.12794  312.15340  309.25796
 315.42502  312.46844  309.59042  315.11444  312.13996  309.24459  314.81078  311.81845  308.90578
 315.11031  312.13569  309.24017  314.79733  311.80508  308.89246  314.49130  311.48147  308.55181
 314.79328  311.80088  308.88812  314.47791  311.46816  308.53857  314.16955  311.14248  308.19611
 314.47392  311.46403  308.53429  314.15621  311.12923  308.18293  313.84555  310.80152  307.83870
 314.15229  311.12516  308.17873  313.83227  310.78832  307.82559  313.51935  310.45862  307.47963
 313.82840  310.78432  307.82145  313.50611  310.44548  307.46657  313.19096  310.11382  307.11891
 313.50231  310.44155  307.46251  313.17778  310.10074  307.10591  312.86043  309.76715  306.75660
 313.17403  310.09686  307.10192  312.84730  309.75412  306.74366  312.52779  309.41864  306.39271
 312.84360  309.75030  306.73972  312.51471  309.40566  306.37983  312.19307  309.06832  306.02729
 312.51107  309.40191  306.37596  312.18004  309.05540  306.01447  311.85631  308.71624  305.66037
 312.17646  309.05170  306.01065  311.84332  308.70337  305.64760  311.51754  308.36243  305.29198
 311.83980  308.69973  305.64385  311.50460  308.34960  305.27926  311.17680  308.00690  304.92215
 311.50113  308.34602  305.27557  311.16391  307.99413  304.90949  310.83412  307.64973  304.55093
 311.16049  307.99061  304.90585  310.82127  307.63700  304.53832  310.48954  307.29092  304.17835
 310.81791  307.63354  304.53475  310.47673  307.27824  304.16579  310.14309  306.93052  303.80444
 310.47342  307.27483  304.16227  310.13033  306.91789  303.79193  309.79482  306.56855  303.42923
 310.12707  306.91452  303.78847  309.78210  306.55597  303.41677  309.44475  306.20508  303.05277
 309.77888  306.55266  303.41337  309.43207  306.19253  303.04036  309.09292  305.84011  302.67509
 309.42890  306.18927  303.03700  309.08029  305.82762  302.66273  308.73937  305.47370  302.29623
 309.07716  305.82440  302.65943  308.72677  305.46124  302.28391  308.38413  305.10586  301.91621
 308.72369  305.45807  302.28065  308.37158  305.09346  301.90394  308.02725  304.73665  301.53507
 308.36855  305.09033  301.90073  308.01474  304.72429  301.52285  307.66876  304.36611  301.15286
 308.01175  304.72122  301.51969  307.65628  304.35379  301.14069  307.30870  303.99426  300.76961
 307.65334  304.35076  301.13758  307.29626  303.98198  300.75748  306.94710  303.62114  300.38536
 307.29336  303.97900  300.75442  306.93470  303.60890  300.37326  306.58400  303.24680  300.00013
 306.93183  303.60596  300.37025  306.57164  303.23460  299.98808  306.21945  302.87126  299.61397
 306.56882  303.23170  299.98511  306.20712  302.85910  299.60197  305.85347  302.49458  299.22692
 306.20434  302.85625  299.59904  305.84118  302.48245  299.21495  305.48612  302.11677  298.83901
 305.83844  302.47964  299.21207  305.47387  302.10469  298.82708  305.11742  301.73789  298.45027
 305.47116  302.10192  298.82424  305.10520  301.72585  298.43839  304.74743  301.35797  298.06075
 305.10254  301.72311  298.43559  304.73523  301.34596  298.04891  304.37616  300.97705  297.67049
 304.73260  301.34326  298.04615  304.36400  300.96507  297.65868  304.00367  300.59517  297.27952
 304.36141  300.96241  297.65596  303.99155  300.58322  297.26775  303.62999  300.21235  296.88787
 303.98899  300.58060  297.26506  303.61790  300.20045  296.87614  303.25517  299.82866  296.49559
 303.61539  300.19787  296.87350  303.24311  299.81678  296.48389  302.87924  299.44411  296.10271
 303.24063  299.81424  296.48129  302.86721  299.43227  296.09104  302.50225  299.05876  295.70926
 302.86477  299.42977  296.08848  302.49026  299.04695  295.69764  302.12424  298.67265  295.31531
 302.48784  299.04448  295.69512  302.11227  298.66088  295.30372  301.74524  298.28580  294.92087
 302.10989  298.65844  295.30123  301.73330  298.27406  294.90931  301.36529  297.89827  294.52598
 301.73095  298.27165  294.90685  301.35338  297.88655  294.51445  300.98444  297.51008  294.13069
 301.35107  297.88418  294.51203  300.97257  297.49840  294.11920  300.60274  297.12128  293.73503
