 448.82632  448.77021    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 448.87403  448.76174  448.70565  448.97651  448.85743    0.00000    0.00000    0.00000    0.00000
 448.91330  448.74474  448.63251  449.01544  448.83667  448.71766  449.11293  448.91667    0.00000
 448.94396  448.71895  448.55054  449.04388  448.80529  448.62668  449.13683  448.87568  448.67962
 448.96580  448.68419  448.45944  449.06161  448.76305  448.52475  449.14747  448.82181  448.56103
 448.97856  448.64013  448.35893  449.06845  448.70981  448.41172  449.14530  448.75559  448.43050
 448.98193  448.58647  448.24863  449.06427  448.64546  448.28749  449.13074  448.67744  448.28854
 448.97563  448.52295  448.12831  449.04897  448.56996  448.15208  449.10417  448.58767  448.13546
 448.95941  448.44932  447.99770  449.02254  448.48330  448.00549  449.06585  448.48663  447.97155
 448.93303  448.36533  447.85658  448.98498  448.38553  447.84782  449.01605  448.37450  447.79706
 448.89629  448.27084  447.70482  448.93630  448.27672  447.67917  448.95494  448.25144  447.61208
 448.84905  448.16572  447.54231  448.87656  448.15693  447.49963  448.88263  448.11756  447.41669
 448.79118  448.04986  447.36896  448.80579  448.02620  447.30929  448.79926  447.97298  447.21101
 448.72258  447.92322  447.18476  448.72401  447.88463  447.10824  448.70490  447.81774  446.99506
 448.64318  447.78572  446.98969  448.63129  447.73223  446.89656  448.59962  447.65188  446.76887
 448.55297  447.63740  446.78378  448.52763  447.56909  446.67428  448.48349  447.47548  446.53248
 448.45188  447.47824  446.56705  448.41310  447.39524  446.44154  448.35651  447.28855  446.28591
 448.33990  447.30820  446.33951  448.28770  447.21072  446.19831  448.21876  447.09113  446.02919
 448.21705  447.12737  446.10123  448.15147  447.01558  445.94469  448.07023  446.88325  445.76233
 448.08331  446.93574  445.85228  448.00443  446.80983  445.68071  447.91099  446.66492  445.48537
 447.93868  446.73335  445.59268  447.84662  446.59353  445.40643  447.74103  446.43620  445.19832
 447.78322  446.52023  445.32250  447.67805  446.36672  445.12189  447.56043  446.19710  444.90124
 447.61690  446.29643  445.04180  447.49877  446.12943  444.82713  447.36917  445.94766  444.59412
 447.43979  446.06199  444.75066  447.30880  445.88171  444.52223  447.16729  445.68789  444.27704
 447.25187  445.81696  444.44913  447.10815  445.62356  444.20719  446.95484  445.41788  443.95002
 447.05321  445.56136  444.13725  446.89688  445.35508  443.88210  446.73183  445.13760  443.61309
 446.84383  445.29528  443.81511  446.67500  445.07626  443.54698  446.49830  444.84713  443.26630
 446.62375  445.01874  443.48279  446.44257  444.78719  443.20191  446.25426  444.54648  442.90969
