 313.44952  313.42026    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000
 313.47660  313.41803  313.38877  313.53101  313.46871    0.00000    0.00000    0.00000    0.00000
 313.50149  313.41354  313.35498  313.55636  313.46281  313.40053  313.60549  313.50207    0.00000
 313.52411  313.40669  313.31880  313.57876  313.45386  313.36037  313.62736  313.48979  313.38644
 313.54442  313.39740  313.28007  313.59813  313.44178  313.31700  313.64521  313.47372  313.33629
 313.56230  313.38555  313.23868  313.61440  313.42653  313.27035  313.65921  313.45407  313.28279
 313.57761  313.37100  313.19447  313.62752  313.40804  313.22042  313.66954  313.43097  313.22612
 313.59028  313.35366  313.14735  313.63746  313.38633  313.16719  313.67630  313.40455  313.16639
 313.60020  313.33344  313.09720  313.64419  313.36140  313.11072  313.67964  313.37492  313.10370
 313.60726  313.31023  313.04396  313.64773  313.33326  313.05102  313.67962  313.34215  313.03809
 313.61140  313.28398  312.98756  313.64808  313.30194  312.98816  313.67633  313.30627  312.96961
 313.61255  313.25465  312.92797  313.64525  313.26746  312.92216  313.66979  313.26733  312.89824
 313.61066  313.22218  312.86518  313.63925  313.22984  312.85305  313.66007  313.22535  312.82403
 313.60569  313.18658  312.79915  313.63009  313.18910  312.78087  313.64718  313.18034  312.74694
 313.59762  313.14780  312.72992  313.61778  313.14527  312.70565  313.63115  313.13230  312.66699
 313.58643  313.10588  312.65747  313.60232  313.09834  312.62739  313.61198  313.08126  312.58417
 313.57210  313.06078  312.58183  313.58374  313.04833  312.54612  313.58968  313.02721  312.49847
 313.55462  313.01250  312.50299  313.56202  312.99525  312.46184  313.56429  312.97015  312.40989
 313.53398  312.96106  312.42100  313.53718  312.93910  312.37457  313.53578  312.91009  312.31843
 313.51019  312.90648  312.33585  313.50921  312.87989  312.28431  313.50416  312.84703  312.22409
 313.48324  312.84873  312.24756  313.47813  312.81763  312.19108  313.46946  312.78096  312.12685
 313.45313  312.78786  312.15616  313.44392  312.75232  312.09488  313.43166  312.71190  312.02672
 313.41986  312.72385  312.06168  313.40661  312.68397  311.99572  313.39076  312.63984  311.92372
 313.38343  312.65673  311.96410  313.36619  312.61259  311.89361  313.34677  312.56478  311.81782
 313.34386  312.58649  311.86347  313.32266  312.53817  311.78855  313.29971  312.48675  311.70904
 313.30114  312.51315  311.75978  313.27603  312.46074  311.68056  313.24955  312.40572  311.59739
 313.25527  312.43673  311.65308  313.22629  312.38028  311.56964  313.19631  312.32170  311.48285
 313.20627  312.35722  311.54336  313.17346  312.29681  311.45581  313.14000  312.23470  311.36545
 313.15413  312.27465  311.43064  313.11754  312.21033  311.33906  313.08062  312.14474  311.24518
 313.09887  312.18902  311.31494  313.05852  312.12085  311.21940  313.01817  312.05182  311.12206
 313.04049  312.10035  311.19628  312.99644  312.02839  311.09687  312.95265  311.95591  310.99610
 312.97899  312.00863  311.07466  312.93126  311.93294  310.97145  312.88406  311.85706  310.86729
