       nan        nan        nan        nan        nan        nan        nan        nan        nan  364.00130        nan        nan        nan        nan        nan        nan        nan        nan  364.03865  364.60612        nan        nan        nan        nan        nan        nan        nan
 363.96065        nan        nan  363.49875        nan        nan        nan        nan        nan  363.99799  364.56534        nan  363.53599  364.10190        nan        nan        nan        nan  364.07273  364.64487  365.12108  363.61055  364.18123  364.65623        nan        nan        nan
 363.91659  364.48368        nan  363.44796  364.01359        nan  363.06237  363.62680        nan  363.99130  364.56318  365.03918  363.52248  364.09288  364.56765  363.13673  363.70592  364.17968  364.10352  364.68256  365.17070  363.63440  364.21196  364.69883  363.24841  363.82475  364.31058
 363.86896  364.44045  364.91612  363.39014  363.96013  364.43455  362.98699  363.55571  364.02908  363.98109  364.55975  365.04756  363.50199  364.07912  364.56564  363.09859  363.67444  364.15988  364.13089  364.71913  365.22258  363.65139  364.23808  364.74020  363.24766  363.83305  364.33405
 363.81753  364.39567  364.88304  363.32517  363.90174  364.38778  362.89997  363.47519  363.96010  363.96719  364.55490  365.05790  363.47442  364.06054  364.56217  363.04887  363.63362  364.13408  364.15469  364.75436  365.27619  363.66141  364.25946  364.77988  363.23542  363.83207  364.35127
 363.76209  364.34914  364.85157  363.25291  363.83832  364.33934  362.80198  363.38593  363.88570  363.94938  364.54838  365.06962  363.43968  364.03700  364.55678  362.98828  363.58411  364.10260  364.17474  364.78803  365.33093  363.66441  364.27597  364.81735  363.21245  363.82250  364.36252
 363.70242  364.30060  364.82114  363.17335  363.76979  364.28881  362.69375  363.28862  363.80626  363.92747  364.53993  365.08209  363.39775  364.00842  364.54900  362.91756  363.52661  364.06576  364.19083  364.81985  365.38615  363.66034  364.28752  364.85218  363.17945  363.80498  364.36813
 363.63831  364.24979  364.79109  363.08655  363.69618  364.23583  362.57595  363.18386  363.72200  363.90124  364.52926  365.09466  363.34869  363.97480  364.53848  362.83736  363.46170  364.02380  364.20278  364.84952  365.44122  363.64931  364.29409  364.88398  363.13713  363.78009  364.36832
 363.56959  364.19646  364.76084  362.99263  363.61752  364.18009  362.44919  363.07220  363.63309  363.87058  364.51614  365.10675  363.29266  363.93617  364.52491  362.74832  363.38991  363.97687  364.21041  364.87678  365.49558  363.63141  364.29567  364.91250  363.08606  363.74832  364.36329
 363.49616  364.14039  364.72979  362.89178  363.53387  364.12130  362.31405  362.95410  363.53966  363.83529  364.50029  365.11781  363.22978  363.89256  364.50803  362.65098  363.31165  363.92515  364.21358  364.90133  365.54868  363.60681  364.29227  364.93746  363.02681  363.71008  364.35321
