       nan        nan        nan        nan        nan        nan        nan        nan        nan 15372.46300        nan        nan        nan        nan        nan        nan        nan        nan 15369.74400 15327.26550        nan        nan        nan        nan        nan        nan        nan
15375.75600        nan        nan 15415.10550        nan        nan        nan        nan        nan 15373.03700 15330.55850        nan 15412.38650 15369.90800        nan        nan        nan        nan 15367.59650 15324.79700 15289.10450 15406.94600 15364.14650 15328.45400        nan        nan        nan
15379.63000 15337.15150        nan 15419.50700 15377.02850        nan 15452.45400 15409.97550        nan 15374.18950 15331.39000 15295.69750 15414.06650 15371.26700 15335.57450 15447.01350 15404.21400 15368.52150 15366.02350 15322.74200 15286.23000 15405.90050 15362.61900 15326.10700 15438.84750 15395.56600 15359.05400
15384.09750 15341.29800 15305.60550 15424.76750 15381.96800 15346.27550 15459.07800 15416.27850 15380.58600 15375.93150 15332.65000 15296.13800 15416.60150 15373.32000 15336.80800 15450.91200 15407.63050 15371.11850 15365.03200 15321.10900 15283.53750 15405.70200 15361.77900 15324.20750 15440.01250 15396.08950 15358.51800
15389.17500 15345.89350 15309.38150 15430.90000 15387.61850 15351.10650 15466.93150 15423.65000 15387.13800 15378.27550 15334.35250 15296.78100 15420.00050 15376.07750 15338.50600 15456.03200 15412.10900 15374.53750 15364.63350 15319.91150 15281.06550 15406.35850 15361.63650 15322.79050 15442.39000 15397.66800 15358.82200
15394.87800 15350.95500 15313.38350 15437.91350 15393.99050 15356.41900 15475.96600 15432.04300 15394.47150 15381.23600 15336.51400 15297.66800 15424.27150 15379.54950 15340.70350 15462.32400 15417.60200 15378.75600 15364.84350 15319.16650 15278.85500 15407.87900 15362.20200 15321.89050 15445.93150 15400.25450 15359.94300
15401.22350 15356.50150 15317.65550 15445.81100 15401.08900 15362.24300 15486.13050 15441.40850 15402.56250 15384.83100 15339.15400 15298.84250 15429.41850 15383.74150 15343.43000 15469.73800 15424.06100 15383.74950 15365.67600 15318.89550 15276.95100 15410.26350 15363.48300 15321.53850 15450.58300 15403.80250 15361.85800
15408.23000 15362.55300 15322.24150 15454.59500 15408.91800 15368.60650 15497.38050 15451.70350 15411.39200 15389.07500 15342.29450 15300.35000 15435.44000 15388.65950 15346.71500 15478.22550 15431.44500 15389.50050 15367.14700 15319.12000 15275.39850 15413.51200 15365.48500 15321.76350 15456.29750 15408.27050 15364.54900
15415.91000 15369.12950 15327.18500 15464.25750 15417.47700 15375.53250 15509.66950 15462.88900 15420.94450 15393.98200 15345.95500 15302.23350 15442.32950 15394.30250 15350.58100 15487.74150 15439.71450 15395.99300 15369.26950 15319.86100 15274.23900 15417.61700 15368.20850 15322.58650 15463.02900 15413.62050 15367.99850
15424.27650 15376.24950 15332.52800 15474.79000 15426.76300 15383.04150 15522.95950 15474.93250 15431.21100 15399.56400 15350.15550 15304.53350 15450.07750 15400.66900 15355.04700 15498.24700 15448.83850 15403.21650 15372.05750 15321.14150 15273.51250 15422.57100 15371.65500 15324.02600 15470.74050 15419.82450 15372.19550
15433.33900 15383.93050 15338.30850 15486.18050 15436.77200 15391.15000 15537.21350 15487.80500 15442.18300 15405.83250 15354.91650 15307.28750 15458.67400 15407.75800 15360.12900 15509.70700 15458.79100 15411.16200 15375.52200 15322.98150 15273.25400 15428.36350 15375.82300 15326.09550 15479.39650 15426.85600 15377.12850
15443.10550 15392.18950 15344.56050 15498.41850 15447.50250 15399.87350 15552.40300 15501.48700 15453.85800 15412.79500 15360.25450 15310.52700 15468.10800 15415.56750 15365.84000 15522.09250 15469.55200 15419.82450 15379.67000 15325.39900 15273.49500 15434.98300 15380.71200 15328.80800 15488.96750 15434.69650 15382.79250
15453.58200 15401.04150 15351.31400 15511.49150 15458.95100 15409.22350 15568.49900 15515.95850 15466.23100 15420.45700 15366.18600 15314.28200 15478.36650 15424.09550 15372.19150 15535.37400 15481.10300 15429.19900 15384.51150 15328.41100 15274.26300 15442.42100 15386.32050 15332.17250 15499.42850 15443.32800 15389.18000
15464.77100 15410.50000 15358.59600 15525.38450 15471.11350 15419.20950 15585.47600 15531.20500 15479.30100 15428.82550 15372.72500 15318.57700 15489.43900 15433.33850 15379.19050 15549.53050 15493.43000 15439.28200 15390.05050 15332.03200 15275.58300 15450.66400 15392.64550 15336.19650 15510.75550 15452.73700 15396.28800
15476.67650 15420.57600 15366.42800 15540.09000 15483.98950 15429.84150 15603.31600 15547.21550 15493.06750 15437.90150 15379.88300 15323.43400 15501.31500 15443.29650 15386.84750 15564.54100 15506.52250 15450.07350 15396.29250 15336.27500 15277.47400 15459.70600 15399.68850 15340.88750 15522.93200 15462.91450 15404.11350
15489.30000 15431.28150 15374.83250 15555.59350 15497.57500 15441.12600 15621.99800 15563.97950 15507.53050 15447.69100 15387.67350 15328.87250 15513.98450 15453.96700 15395.16600 15580.38900 15520.37150 15461.57050 15403.24100 15341.15300 15279.95700 15469.53450 15407.44650 15346.25050 15535.93900 15473.85100 15412.65500
