       nan        nan        nan        nan        nan        nan        nan        nan        nan 29674.70500        nan        nan        nan        nan        nan        nan        nan        nan 29671.69500 29628.55300        nan        nan        nan        nan        nan        nan        nan
29677.99800        nan        nan 29717.34750        nan        nan        nan        nan        nan 29674.98800 29631.84600        nan 29714.33750 29671.19550        nan        nan        nan        nan 29668.96450 29625.43800 29589.67300 29708.31400 29664.78750 29629.02250        nan        nan        nan
29681.58100 29638.43900        nan 29721.45800 29678.31600        nan 29754.40500 29711.26300        nan 29675.55750 29632.03100 29596.26600 29715.43450 29671.90800 29636.14300 29748.38150 29704.85500 29669.09000 29666.51300 29622.40850 29585.61850 29706.39000 29662.28550 29625.49550 29739.33700 29695.23250 29658.44250
29685.46550 29641.93900 29606.17400 29726.13550 29682.60900 29646.84400 29760.44600 29716.91950 29681.15450 29676.42100 29632.31650 29595.52650 29717.09100 29672.98650 29636.19650 29751.40150 29707.29700 29670.50700 29664.34500 29619.46950 29581.36500 29705.01500 29660.13950 29622.03500 29739.32550 29694.45000 29656.34550
29689.66450 29645.56000 29608.77000 29731.38950 29687.28500 29650.49500 29767.42100 29723.31650 29686.52650 29677.58850 29632.71300 29594.60850 29719.31350 29674.43800 29636.33350 29755.34500 29710.46950 29672.36500 29662.47000 29616.63150 29576.95650 29704.19500 29658.35650 29618.68150 29740.22650 29694.38800 29654.71300
29694.19100 29649.31550 29611.21100 29737.22650 29692.35100 29654.24650 29775.27900 29730.40350 29692.29900 29679.07250 29633.23400 29593.55900 29722.10800 29676.26950 29636.59450 29760.16050 29714.32200 29674.64700 29660.89500 29613.90800 29572.44400 29703.93050 29656.94350 29615.47950 29741.98300 29694.99600 29653.53200
29699.06000 29653.22150 29613.54650 29743.64750 29697.80900 29658.13400 29783.96700 29738.12850 29698.45350 29680.88250 29633.89550 29592.43150 29725.47000 29678.48300 29637.01900 29765.78950 29718.80250 29677.33850 29659.63300 29611.31800 29567.87750 29704.22050 29655.90550 29612.46500 29744.54000 29696.22500 29652.78450
29704.28150 29657.29450 29615.83050 29750.64650 29703.65950 29662.19550 29793.43200 29746.44500 29704.98100 29683.03200 29634.71700 29591.27650 29729.39700 29681.08200 29637.64150 29772.18250 29723.86750 29680.42700 29658.69400 29608.88150 29563.30800 29705.05900 29655.24650 29609.67300 29747.84450 29698.03200 29652.45850
29709.86700 29661.55200 29618.11150 29758.21450 29709.89950 29666.45900 29803.62650 29755.31150 29711.87100 29685.52900 29635.71650 29590.14300 29733.87650 29684.06400 29638.49050 29779.28850 29729.47600 29683.90250 29658.08900 29606.62050 29558.78050 29706.43650 29654.96800 29607.12800 29751.84850 29700.38000 29652.54000
29715.82350 29666.01100 29620.43750 29766.33700 29716.52450 29670.95100 29814.50650 29764.69400 29719.12050 29688.38350 29636.91500 29589.07500 29738.89700 29687.42850 29639.58850 29787.06650 29735.59800 29687.75800 29657.82600 29604.55650 29554.33900 29708.33950 29655.07000 29604.85250 29756.50900 29703.23950 29653.02200
29722.15850 29670.69000 29622.85000 29775.00000 29723.53150 29675.69150 29826.03300 29774.56450 29726.72450 29691.60100 29638.33150 29588.11400 29744.44250 29691.17300 29640.95550 29795.47550 29742.20600 29691.98850 29657.91400 29602.70950 29550.02200 29710.75550 29655.55100 29602.86350 29761.78850 29706.58400 29653.89650
29728.87400 29675.60450 29625.38700 29784.18700 29730.91750 29680.70000 29838.17150 29784.90200 29734.68450 29695.18700 29639.98250 29587.29500 29750.50000 29695.29550 29642.60800 29804.48450 29749.28000 29696.59250 29658.35850 29601.09850 29545.86200 29713.67150 29656.41150 29601.17500 29767.65600 29710.39600 29655.15950
29735.97400 29680.76950 29628.08200 29793.88350 29738.67900 29685.99150 29850.89100 29795.68650 29742.99900 29699.14550 29641.88550 29586.64900 29757.05500 29699.79500 29644.55850 29814.06250 29756.80250 29701.56600 29659.16450 29599.74150 29541.88800 29717.07400 29657.65100 29599.79750 29774.08150 29714.65850 29656.80500
29743.45950 29686.19950 29630.96300 29804.07300 29746.81300 29691.57650 29864.16450 29806.90450 29751.66800 29703.47850 29644.05550 29586.20200 29764.09200 29704.66900 29646.81550 29824.18350 29764.76050 29706.90700 29660.33700 29598.65350 29538.12700 29720.95050 29659.26700 29598.74050 29781.04200 29719.35850 29658.83200
29751.32950 29691.90650 29634.05300 29814.74300 29755.32000 29697.46650 29877.96900 29818.54600 29760.69250 29708.18800 29646.50450 29585.97800 29771.60150 29709.91800 29649.39150 29834.82750 29773.14400 29712.61750 29661.87800 29597.84650 29534.59800 29725.29150 29661.26000 29598.01150 29788.51750 29724.48600 29661.23750
29759.58650 29697.90300 29637.37650 29825.88000 29764.19650 29703.67000 29892.28450 29830.60100 29770.07450 29713.27650 29649.24500 29585.99650 29779.57000 29715.53850 29652.29000 29845.97450 29781.94300 29718.69450 29663.79100 29597.33500 29531.32250 29730.08450 29663.62850 29597.61600 29796.48900 29730.03300 29664.02050
29768.22800 29704.19650 29640.94800 29837.47400 29773.44250 29710.19400 29907.09250 29843.06100 29779.81250 29718.74250 29652.28650 29586.27400 29787.98850 29721.53250 29655.52000 29857.60700 29791.15100 29725.13850 29666.07650 29597.12800 29528.31400 29735.32250 29666.37400 29597.56000 29804.94100 29735.99250 29667.17850
29777.25450 29710.79850 29644.78600 29849.51350 29783.05750 29717.04500 29922.37800 29855.92200 29789.90950 29724.58850 29655.64000 29586.82600 29796.84750 29727.89900 29659.08500 29869.71200 29800.76350 29731.94950 29668.73800 29597.23500 29525.58900 29740.99700 29669.49400 29597.84800 29813.86150 29742.35850 29670.71250
